profile,controller,done,steps,final_distance,final_speed,mean_torque_norm,residual_disabled,residual_switch_step
single_q1,pid_adapte,False,420,0.1105170883501062,0.006745955314090865,51.39744434689916,False,
single_q1,pid_adapte_q_factorise,False,420,0.5288206980311504,0.7706504135916433,46.98505812973851,False,
multi_q1_q2,pid_adapte,False,420,0.07793344423103452,0.07123895190465214,54.91000905812481,False,
multi_q1_q2,pid_adapte_q_factorise,False,420,0.03808779242211981,7.092544670843133,39.28841697508285,False,
multi_q1_q3_q5,pid_adapte,False,420,0.5182452105087281,0.0018938345674411653,56.793798391082355,False,
multi_q1_q3_q5,pid_adapte_q_factorise,False,420,0.1775333574617999,2.8493291601170534,50.54179146087564,False,
changing_schedule,pid_adapte,False,420,0.5184399433258509,0.07616470743189009,52.17106058283985,True,371
changing_schedule,pid_adapte_q_factorise,False,420,0.5199656122343153,0.3727235039316098,46.81289883475684,True,328
