scenario,controller,action,external_torque,residual_torque,done,truncated,steps,final_distance,final_speed,mean_torque_norm,score
single_q1,action_factorisee,"q1_res+,q3_res-","(0.0, -4.0, 0.0, 0.0, 0.0)","(0.0, 4.0, 0.0, -1.0, 0.0)",False,True,350,6.209524336541e-02,4.800293992451e-03,4.006175056063e+01,-2.022764929944e+02
single_q1,action_factorisee,q1_res+,"(0.0, -4.0, 0.0, 0.0, 0.0)","(0.0, 4.0, 0.0, 0.0, 0.0)",True,False,255,1.662644553347e-04,7.886694905109e-02,4.830775346347e+01,-1.012659888619e+02
single_q1,action_factorisee,"q1_res+,q4_res+","(0.0, -4.0, 0.0, 0.0, 0.0)","(0.0, 4.0, 0.0, 0.0, 1.0)",False,True,350,7.273427156907e-01,1.437696373205e-04,3.725408831675e+01,-4.032786985982e+02
single_q1,action_factorisee,"q1_res+,q4_res-","(0.0, -4.0, 0.0, 0.0, 0.0)","(0.0, 4.0, 0.0, 0.0, -1.0)",False,True,350,7.580231996637e-01,1.317436075381e-03,4.173523606651e+01,-4.531539824324e+02
single_q1,action_factorisee,q1_res+,"(0.0, -4.0, 0.0, 0.0, 0.0)","(0.0, 4.0, 0.0, 0.0, 0.0)",True,False,255,1.662644553347e-04,7.886694905109e-02,4.830775346347e+01,-1.012659888619e+02
single_q1,action_factorisee,"q0_res+,q1_res+","(0.0, -4.0, 0.0, 0.0, 0.0)","(0.1, 4.0, 0.0, 0.0, 0.0)",True,False,255,3.938737078954e-03,7.885998341208e-02,4.830852041913e+01,-1.016571187829e+02
single_q1,action_factorisee,"q0_res-,q1_res+","(0.0, -4.0, 0.0, 0.0, 0.0)","(-0.1, 4.0, 0.0, 0.0, 0.0)",True,False,255,3.643955035726e-03,7.887376667399e-02,4.830712133800e+01,-1.016353937479e+02
single_q1,action_factorisee,base,"(0.0, -4.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)",False,True,350,1.431271561413e-02,4.392891289634e-03,4.151604119156e+01,-2.014139108705e+02
single_q1,action_factorisee,q1_res+,"(0.0, -4.0, 0.0, 0.0, 0.0)","(0.0, 4.0, 0.0, 0.0, 0.0)",True,False,255,1.662644553347e-04,7.886694905109e-02,4.830775346347e+01,-1.012659888619e+02
single_q1,action_factorisee,q1_res-,"(0.0, -4.0, 0.0, 0.0, 0.0)","(0.0, -4.0, 0.0, 0.0, 0.0)",False,True,350,4.195787484501e-02,2.313379480616e-03,4.158958111899e+01,-2.076074225956e+02
single_q1,action_factorisee,q1_res+,"(0.0, -4.0, 0.0, 0.0, 0.0)","(0.0, 4.0, 0.0, 0.0, 0.0)",True,False,255,1.662644553347e-04,7.886694905109e-02,4.830775346347e+01,-1.012659888619e+02
single_q1,action_factorisee,"q1_res+,q2_res+","(0.0, -4.0, 0.0, 0.0, 0.0)","(0.0, 4.0, 3.0, 0.0, 0.0)",False,True,350,8.788559175768e-02,7.853342378509e-03,3.942340215157e+01,-2.184941149539e+02
single_q1,action_factorisee,"q1_res+,q2_res-","(0.0, -4.0, 0.0, 0.0, 0.0)","(0.0, 4.0, -3.0, 0.0, 0.0)",False,True,350,8.417766992228e-02,1.316679623025e-02,4.363700440888e+01,-2.412544272018e+02
single_q1,action_factorisee,q1_res+,"(0.0, -4.0, 0.0, 0.0, 0.0)","(0.0, 4.0, 0.0, 0.0, 0.0)",True,False,255,1.662644553347e-04,7.886694905109e-02,4.830775346347e+01,-1.012659888619e+02
single_q1,action_factorisee,"q1_res+,q3_res+","(0.0, -4.0, 0.0, 0.0, 0.0)","(0.0, 4.0, 0.0, 1.0, 0.0)",False,True,350,7.759728605203e-02,9.815863844352e-03,4.325029473341e+01,-2.265006197214e+02
single_q1,action_factorisee,"q1_res+,q3_res-","(0.0, -4.0, 0.0, 0.0, 0.0)","(0.0, 4.0, 0.0, -1.0, 0.0)",False,True,350,6.209524336541e-02,4.800293992451e-03,4.006175056063e+01,-2.022764929944e+02
single_q1,action_factorisee,q1_res+,"(0.0, -4.0, 0.0, 0.0, 0.0)","(0.0, 4.0, 0.0, 0.0, 0.0)",True,False,255,1.662644553347e-04,7.886694905109e-02,4.830775346347e+01,-1.012659888619e+02
single_q1,action_factorisee,"q1_res+,q4_res+","(0.0, -4.0, 0.0, 0.0, 0.0)","(0.0, 4.0, 0.0, 0.0, 1.0)",False,True,350,7.273427156907e-01,1.437696373205e-04,3.725408831675e+01,-4.032786985982e+02
single_q1,action_factorisee,"q1_res+,q4_res-","(0.0, -4.0, 0.0, 0.0, 0.0)","(0.0, 4.0, 0.0, 0.0, -1.0)",False,True,350,7.580231996637e-01,1.317436075381e-03,4.173523606651e+01,-4.531539824324e+02
single_q1,action_factorisee,q1_res+,"(0.0, -4.0, 0.0, 0.0, 0.0)","(0.0, 4.0, 0.0, 0.0, 0.0)",True,False,255,1.662644553347e-04,7.886694905109e-02,4.830775346347e+01,-1.012659888619e+02
single_q2,action_axis_alignee,base,"(0.0, 0.0, -3.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)",False,True,350,8.396977396513e-02,1.345333598209e-02,4.224015978631e+01,-2.535554311337e+02
single_q2,action_axis_alignee,q0_res+,"(0.0, 0.0, -3.0, 0.0, 0.0)","(0.1, 0.0, 0.0, 0.0, 0.0)",False,True,350,8.403597742185e-02,1.345331284552e-02,4.224094521792e+01,-2.535827628752e+02
single_q2,action_axis_alignee,q1_res+,"(0.0, 0.0, -3.0, 0.0, 0.0)","(0.0, 4.0, 0.0, 0.0, 0.0)",False,True,350,2.155657624110e-02,7.659525535140e-03,4.195057850079e+01,-2.376025406040e+02
single_q2,action_axis_alignee,q2_res+,"(0.0, 0.0, -3.0, 0.0, 0.0)","(0.0, 0.0, 3.0, 0.0, 0.0)",True,False,270,5.034224172003e-04,7.928814005731e-02,4.646264081148e+01,-1.160345886686e+02
single_q2,action_axis_alignee,q3_res+,"(0.0, 0.0, -3.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 1.0, 0.0)",False,True,350,1.234563186632e-01,1.550446439530e-01,4.466466996353e+01,-3.352543212562e+02
single_q2,action_axis_alignee,q4_res+,"(0.0, 0.0, -3.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 1.0)",False,True,350,6.652110429318e-01,3.407700051745e-04,3.850592836101e+01,-4.113111238335e+02
single_q2,action_axis_alignee,q0_res-,"(0.0, 0.0, -3.0, 0.0, 0.0)","(-0.1, -0.0, -0.0, -0.0, -0.0)",False,True,350,8.403637641002e-02,1.345335808857e-02,4.223948478092e+01,-2.535781589521e+02
single_q2,action_axis_alignee,q1_res-,"(0.0, 0.0, -3.0, 0.0, 0.0)","(-0.0, -4.0, -0.0, -0.0, -0.0)",False,True,350,1.121199465709e-01,2.940093425320e-02,4.257306908155e+01,-2.562823749607e+02
single_q2,action_axis_alignee,q2_res-,"(0.0, 0.0, -3.0, 0.0, 0.0)","(-0.0, -0.0, -3.0, -0.0, -0.0)",False,True,350,2.860648525417e-02,1.168297927479e+00,4.505386724504e+01,-3.623279121130e+02
single_q2,action_axis_alignee,q3_res-,"(0.0, 0.0, -3.0, 0.0, 0.0)","(-0.0, -0.0, -0.0, -1.0, -0.0)",False,True,350,6.157761016613e-02,2.492424132653e-04,4.093025130510e+01,-2.245182169609e+02
single_q2,action_axis_alignee,q4_res-,"(0.0, 0.0, -3.0, 0.0, 0.0)","(-0.0, -0.0, -0.0, -0.0, -1.0)",False,True,350,6.455129318601e-01,3.718575161434e-04,4.097630189882e+01,-4.180789908657e+02
single_q2,action_factorisee,base,"(0.0, 0.0, -3.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)",False,True,350,8.396977396513e-02,1.345333598209e-02,4.224015978631e+01,-2.535554311337e+02
single_q2,action_factorisee,q0_res+,"(0.0, 0.0, -3.0, 0.0, 0.0)","(0.1, 0.0, 0.0, 0.0, 0.0)",False,True,350,8.403597742185e-02,1.345331284552e-02,4.224094521792e+01,-2.535827628752e+02
single_q2,action_factorisee,q0_res-,"(0.0, 0.0, -3.0, 0.0, 0.0)","(-0.1, 0.0, 0.0, 0.0, 0.0)",False,True,350,8.403637641002e-02,1.345335808857e-02,4.223948478092e+01,-2.535781589521e+02
single_q2,action_factorisee,base,"(0.0, 0.0, -3.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)",False,True,350,8.396977396513e-02,1.345333598209e-02,4.224015978631e+01,-2.535554311337e+02
single_q2,action_factorisee,q1_res+,"(0.0, 0.0, -3.0, 0.0, 0.0)","(0.0, 4.0, 0.0, 0.0, 0.0)",False,True,350,2.155657624110e-02,7.659525535140e-03,4.195057850079e+01,-2.376025406040e+02
single_q2,action_factorisee,q1_res-,"(0.0, 0.0, -3.0, 0.0, 0.0)","(0.0, -4.0, 0.0, 0.0, 0.0)",False,True,350,1.121199465709e-01,2.940093425320e-02,4.257306908155e+01,-2.562823749607e+02
single_q2,action_factorisee,q1_res+,"(0.0, 0.0, -3.0, 0.0, 0.0)","(0.0, 4.0, 0.0, 0.0, 0.0)",False,True,350,2.155657624110e-02,7.659525535140e-03,4.195057850079e+01,-2.376025406040e+02
single_q2,action_factorisee,"q1_res+,q2_res+","(0.0, 0.0, -3.0, 0.0, 0.0)","(0.0, 4.0, 3.0, 0.0, 0.0)",False,True,350,4.828958754522e-02,5.857751120665e-03,4.000135801306e+01,-2.279437128117e+02
single_q2,action_factorisee,"q1_res+,q2_res-","(0.0, 0.0, -3.0, 0.0, 0.0)","(0.0, 4.0, -3.0, 0.0, 0.0)",False,True,350,4.287361941558e-02,4.347562190193e-01,4.455965765655e+01,-3.568254051195e+02
single_q2,action_factorisee,"q1_res+,q2_res+","(0.0, 0.0, -3.0, 0.0, 0.0)","(0.0, 4.0, 3.0, 0.0, 0.0)",False,True,350,4.828958754522e-02,5.857751120665e-03,4.000135801306e+01,-2.279437128117e+02
single_q2,action_factorisee,"q1_res+,q2_res+,q3_res+","(0.0, 0.0, -3.0, 0.0, 0.0)","(0.0, 4.0, 3.0, 1.0, 0.0)",False,True,350,6.699045299063e-02,4.112846006019e-03,4.132036142197e+01,-2.441816251412e+02
single_q2,action_factorisee,"q1_res+,q2_res+,q3_res-","(0.0, 0.0, -3.0, 0.0, 0.0)","(0.0, 4.0, 3.0, -1.0, 0.0)",False,True,350,6.871605086516e-02,1.028293531031e-03,3.875849851582e+01,-2.253068032398e+02
single_q2,action_factorisee,"q1_res+,q2_res+,q3_res-","(0.0, 0.0, -3.0, 0.0, 0.0)","(0.0, 4.0, 3.0, -1.0, 0.0)",False,True,350,6.871605086516e-02,1.028293531031e-03,3.875849851582e+01,-2.253068032398e+02
single_q2,action_factorisee,"q1_res+,q2_res+,q3_res-,q4_res+","(0.0, 0.0, -3.0, 0.0, 0.0)","(0.0, 4.0, 3.0, -1.0, 1.0)",False,True,350,6.772161701000e-01,1.663668039517e-03,3.776856720667e+01,-4.227393278195e+02
single_q2,action_factorisee,"q1_res+,q2_res+,q3_res-,q4_res-","(0.0, 0.0, -3.0, 0.0, 0.0)","(0.0, 4.0, 3.0, -1.0, -1.0)",False,True,350,8.018078554608e-01,1.126276115653e-04,3.892733780629e+01,-4.763747982648e+02
single_q2,action_factorisee,"q1_res+,q2_res+,q3_res-","(0.0, 0.0, -3.0, 0.0, 0.0)","(0.0, 4.0, 3.0, -1.0, 0.0)",False,True,350,6.871605086516e-02,1.028293531031e-03,3.875849851582e+01,-2.253068032398e+02
single_q2,action_factorisee,"q0_res+,q1_res+,q2_res+,q3_res-","(0.0, 0.0, -3.0, 0.0, 0.0)","(0.1, 4.0, 3.0, -1.0, 0.0)",False,True,350,6.882080225672e-02,1.028292424223e-03,3.875906588518e+01,-2.253419778069e+02
single_q2,action_factorisee,"q0_res-,q1_res+,q2_res+,q3_res-","(0.0, 0.0, -3.0, 0.0, 0.0)","(-0.1, 4.0, 3.0, -1.0, 0.0)",False,True,350,6.882137100885e-02,1.028293686993e-03,3.875804125998e+01,-2.253377373203e+02
single_q2,action_factorisee,"q2_res+,q3_res-","(0.0, 0.0, -3.0, 0.0, 0.0)","(0.0, 0.0, 3.0, -1.0, 0.0)",False,True,350,6.216778975046e-02,6.489577909130e-03,3.890834777432e+01,-2.237149676066e+02
single_q2,action_factorisee,"q1_res+,q2_res+,q3_res-","(0.0, 0.0, -3.0, 0.0, 0.0)","(0.0, 4.0, 3.0, -1.0, 0.0)",False,True,350,6.871605086516e-02,1.028293531031e-03,3.875849851582e+01,-2.253068032398e+02
single_q2,action_factorisee,"q1_res-,q2_res+,q3_res-","(0.0, 0.0, -3.0, 0.0, 0.0)","(0.0, -4.0, 3.0, -1.0, 0.0)",False,True,350,7.959765153868e-02,5.331183279703e-03,3.903979983447e+01,-2.301132685396e+02
single_q2,action_factorisee,q3_res-,"(0.0, 0.0, -3.0, 0.0, 0.0)","(0.0, 0.0, 0.0, -1.0, 0.0)",False,True,350,6.157761016613e-02,2.492424132653e-04,4.093025130510e+01,-2.245182169609e+02
single_q2,action_factorisee,"q2_res+,q3_res-","(0.0, 0.0, -3.0, 0.0, 0.0)","(0.0, 0.0, 3.0, -1.0, 0.0)",False,True,350,6.216778975046e-02,6.489577909130e-03,3.890834777432e+01,-2.237149676066e+02
single_q2,action_factorisee,"q2_res-,q3_res-","(0.0, 0.0, -3.0, 0.0, 0.0)","(0.0, 0.0, -3.0, -1.0, 0.0)",False,True,350,7.676845407538e-02,4.750412279827e-02,4.245961331346e+01,-2.646928432348e+02
single_q2,action_factorisee,q2_res+,"(0.0, 0.0, -3.0, 0.0, 0.0)","(0.0, 0.0, 3.0, 0.0, 0.0)",True,False,270,5.034224172003e-04,7.928814005731e-02,4.646264081148e+01,-1.160345886686e+02
single_q2,action_factorisee,"q2_res+,q3_res+","(0.0, 0.0, -3.0, 0.0, 0.0)","(0.0, 0.0, 3.0, 1.0, 0.0)",False,True,350,7.761797189463e-02,7.218924232538e-03,4.170001351103e+01,-2.436416593923e+02
single_q2,action_factorisee,"q2_res+,q3_res-","(0.0, 0.0, -3.0, 0.0, 0.0)","(0.0, 0.0, 3.0, -1.0, 0.0)",False,True,350,6.216778975046e-02,6.489577909130e-03,3.890834777432e+01,-2.237149676066e+02
single_q2,action_factorisee,q2_res+,"(0.0, 0.0, -3.0, 0.0, 0.0)","(0.0, 0.0, 3.0, 0.0, 0.0)",True,False,270,5.034224172003e-04,7.928814005731e-02,4.646264081148e+01,-1.160345886686e+02
single_q2,action_factorisee,"q2_res+,q4_res+","(0.0, 0.0, -3.0, 0.0, 0.0)","(0.0, 0.0, 3.0, 0.0, 1.0)",False,True,350,7.273413049103e-01,2.449170200535e-04,3.694141996182e+01,-4.329052862304e+02
single_q2,action_factorisee,"q2_res+,q4_res-","(0.0, 0.0, -3.0, 0.0, 0.0)","(0.0, 0.0, 3.0, 0.0, -1.0)",False,True,350,7.580238212768e-01,1.299489753822e-03,3.974244323948e+01,-4.583121184636e+02
single_q2,action_factorisee,q2_res+,"(0.0, 0.0, -3.0, 0.0, 0.0)","(0.0, 0.0, 3.0, 0.0, 0.0)",True,False,270,5.034224172003e-04,7.928814005731e-02,4.646264081148e+01,-1.160345886686e+02
multi_q1_q2,action_axis_alignee,base,"(0.0, -4.0, -3.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)",False,True,350,1.128192229535e-01,2.851087219121e-02,4.524815290274e+01,-2.679784015014e+02
