time,q1,q2,q3,q4,q5,q6,qdot1,qdot2,qdot3,qdot4,qdot5,qdot6,q_obs1,q_obs2,q_obs3,q_obs4,q_obs5,q_obs6,qdot_obs1,qdot_obs2,qdot_obs3,qdot_obs4,qdot_obs5,qdot_obs6,q_ref1,q_ref2,q_ref3,q_ref4,q_ref5,q_ref6,qdot_ref1,qdot_ref2,qdot_ref3,qdot_ref4,qdot_ref5,qdot_ref6,error1,error2,error3,error4,error5,error6,correction1,correction2,correction3,correction4,correction5,correction6,target1,target2,target3,target4,target5,target6,controller,error_norm,correction_norm
0.5,0.015445411165729173,-0.014623863239321189,-0.07109169857877262,-0.01566338141003154,-0.013531443313368197,-0.012699510667086411,0.06050859841115881,0.03574631109790692,0.006362771839807515,-0.0394269807637579,-0.053446045967665584,-0.04390373848020084,0.015445411165729173,-0.014623863239321189,-0.07109169857877262,-0.01566338141003154,-0.013531443313368197,-0.012699510667086411,0.06050859841115881,0.03574631109790692,0.006362771839807515,-0.0394269807637579,-0.053446045967665584,-0.04390373848020084,0.027355887103308513,-0.005107910870563238,-0.0614944138148752,-0.023010615400256427,-0.024105169645474645,-0.021076403922090783,0.15613950833921036,0.08226949827399892,0.0019913649181051256,-0.10914616280695474,-0.13929388355455086,-0.11045527909006347,0.01191047593757934,0.00951595236875795,0.009597284763897422,-0.007347233990224886,-0.010573726332106449,-0.008376893255004372,0.0,0.0,0.0,0.0,0.0,0.0,0.025058989799854714,-0.006347093661221513,-0.06153954736006837,-0.021439336484110314,-0.022063006202177927,-0.019439626160178386,reference,0.02367442793063011,0.0
0.55,0.02170694231566994,-0.011193930324288281,-0.07092716829102219,-0.019896499435247517,-0.019088234081266364,-0.017174875114081,0.0744899493544631,0.04266589457087113,0.006725892610326555,-0.04994328676417687,-0.06610603236740928,-0.053585861241424206,0.02170694231566994,-0.011193930324288281,-0.07092716829102219,-0.019896499435247517,-0.019088234081266364,-0.017174875114081,0.0744899493544631,0.04266589457087113,0.006725892610326555,-0.04994328676417687,-0.06610603236740928,-0.053585861241424206,0.03561692779366489,-0.0008309876979607084,-0.06143013283204056,-0.02887362913193585,-0.031490439726337006,-0.02688916497596628,0.17345183856365706,0.08822453973634058,0.0004985540778494561,-0.12492627689392774,-0.1553673242558392,-0.12139800366576745,0.013909985477994949,0.010362942626327573,0.009497035458981631,-0.008977129696688332,-0.012402205645070642,-0.00971428986188528,0.0,0.0,0.0,0.0,0.0,0.0,0.03297744329521235,-0.0022100141887759096,-0.06145748646404751,-0.027015055969979464,-0.029133581345297237,-0.02502678027201931,reference,0.02682988908583587,0.0
0.6000000000000001,0.029047662725783407,-0.007293382050672648,-0.07080244477578113,-0.02500087607651791,-0.025630985269931017,-0.02237315403452378,0.08732846289447779,0.04838621816771852,0.006574038193729733,-0.06026572090052213,-0.07783544938160414,-0.062247343156497596,0.029047662725783407,-0.007293382050672648,-0.07080244477578113,-0.02500087607651791,-0.025630985269931017,-0.02237315403452378,0.08732846289447779,0.04838621816771852,0.006574038193729733,-0.06026572090052213,-0.07783544938160414,-0.062247343156497596,0.04460471393784313,0.0036518842274100433,-0.06145192853758535,-0.03544845519748227,-0.03955616448329111,-0.0331431269300076,0.18499674884561337,0.09043042745818461,-0.0014347413156649744,-0.13742569477580033,-0.16630886149496124,-0.12796722385886053,0.01555705121205972,0.010945266278082691,0.009350516238195779,-0.010447579120964362,-0.013925179213360096,-0.010769972895483822,0.0,0.0,0.0,0.0,0.0,0.0,0.04169789627718543,0.002186409623363555,-0.061453318019200884,-0.03334010539060657,-0.03695051869879264,-0.03111404026551053,reference,0.029467061136394457,0.0
0.65,0.037287032717059354,-0.0030600633382524833,-0.07074346445848079,-0.03089784648453886,-0.0330036413850574,-0.028150646736934792,0.09801919638370503,0.05236436230822262,0.0058651751884576525,-0.06967641059594391,-0.08770836127256675,-0.069206017781999,0.037287032717059354,-0.0030600633382524833,-0.07074346445848079,-0.03089784648453886,-0.0330036413850574,-0.028150646736934792,0.09801919638370503,0.05236436230822262,0.0058651751884576525,-0.06967641059594391,-0.08770836127256675,-0.069206017781999,0.05400284988446736,0.00814441652116504,-0.06157888137857839,-0.04254409416413959,-0.04801870742316415,-0.03960221544750505,0.18973528203099305,0.0885899775872329,-0.0036832406837380384,-0.14560996326243264,-0.17111030607359579,-0.12953027636762682,0.016715817167408005,0.011204479859417523,0.009164583079902394,-0.011646247679600728,-0.015015066038106747,-0.011451568710570258,0.0,0.0,0.0,0.0,0.0,0.0,0.05092661148264688,0.006654914796714669,-0.06154749053873401,-0.04024309697075633,-0.04525166024207127,-0.03748017165200642,reference,0.03132370052530451,0.0
0.7000000000000001,0.04617078458164903,0.0013352913693736035,-0.07077364920134466,-0.037449385917509126,-0.040981040086821796,-0.03431463002197077,0.10568504854165053,0.054202676246274444,0.004609578023462389,-0.07747390153811816,-0.09490264256166928,-0.07387317386662474,0.04617078458164903,0.0013352913693736035,-0.07077364920134466,-0.037449385917509126,-0.040981040086821796,-0.03431463002197077,0.10568504854165053,0.054202676246274444,0.004609578023462389,-0.07747390153811816,-0.09490264256166928,-0.07387317386662474,0.06345648167308217,0.012444228808354968,-0.06182280998728384,-0.04992560233643775,-0.05655619516919581,-0.04600894912144792,0.1871915996408749,0.0827633929997619,-0.006084597684826008,-0.14877924452922192,-0.16927324937677257,-0.12587786628735048,0.01728569709143314,0.011108937438981364,0.00895083921406082,-0.012476216418928626,-0.01557515508237401,-0.01169431909947715,0.0,0.0,0.0,0.0,0.0,0.0,0.06032401412547335,0.010996900305444894,-0.06175398012514638,-0.04750497599501739,-0.053730061437414676,-0.043876754754087546,reference,0.03220745051643008,0.0
0.75,0.05538908827192701,0.005703186104751179,-0.07091104138294346,-0.04446572365347068,-0.04928475252251552,-0.04063753742602261,0.10966502517933086,0.053678768629784636,0.0028800049006073086,-0.08304377302055421,-0.09878461155956797,-0.07583055310291958,0.05538908827192701,0.005703186104751179,-0.07091104138294346,-0.04446572365347068,-0.04928475252251552,-0.04063753742602261,0.10966502517933086,0.053678768629784636,0.0028800049006073086,-0.08304377302055421,-0.09878461155956797,-0.07583055310291958,0.07260393961302368,0.016361593270205782,-0.06218689792245848,-0.05733441810288719,-0.06483738722244127,-0.052107681680988574,0.17759154297533625,0.07340066382046719,-0.00845966280028381,-0.1467135717182986,-0.16094320706522144,-0.11730549901433841,0.017214851341096668,0.010658407165454603,0.00872414346048498,-0.012868694449416511,-0.015552634699925752,-0.011470144254965967,0.0,0.0,0.0,0.0,0.0,0.0,0.06953395824113609,0.01502042002901556,-0.062078668473130455,-0.054877057575919735,-0.06206055577618463,-0.05004994994926332,reference,0.032017423089488344,0.0
0.8,0.0646019471852397,0.009851980498506663,-0.0711659417078363,-0.051719449532756645,-0.05760590858482084,-0.04687580782277445,0.10960025160313924,0.05077915791806939,0.0007957252790902372,-0.0859358848805965,-0.09899212612580965,-0.07488203955645804,0.0646019471852397,0.009851980498506663,-0.0711659417078363,-0.051719449532756645,-0.05760590858482084,-0.04687580782277445,0.10960025160313924,0.05077915791806939,0.0007957252790902372,-0.0859358848805965,-0.09899212612580965,-0.07488203955645804,0.0811151664070527,0.019739404264361396,-0.06266549216396901,-0.06451615564475473,-0.07255707329485923,-0.057671682594803306,0.16199535834722184,0.06135809810510076,-0.010639078525353146,-0.13982608034517072,-0.14703624474919347,-0.1046854803468191,0.016513219221812994,0.009887423765854733,0.008500449543867292,-0.012796706111998082,-0.014951164710038392,-0.010795874772028854,0.0,0.0,0.0,0.0,0.0,0.0,0.07821986436557354,0.018559658205524937,-0.06251878624125937,-0.06210638112754598,-0.06993294391519059,-0.055766249433418305,reference,0.030766038513886578,0.0
0.8500000000000001,0.07347159037565953,0.013606576827569494,-0.07154039538617107,-0.058966822131591545,-0.06563477239908266,-0.05279291164353328,0.10551720521974287,0.04572993081284435,-0.0014918212715820153,-0.08595097050072736,-0.09551488728334538,-0.07110640924024177,0.07347159037565953,0.013606576827569494,-0.07154039538617107,-0.058966822131591545,-0.06563477239908266,-0.05279291164353328,0.10551720521974287,0.04572993081284435,-0.0014918212715820153,-0.08595097050072736,-0.09551488728334538,-0.07110640924024177,0.08873661887751894,0.022473569680875848,-0.06324538798489254,-0.07125623325881118,-0.07947757281683289,-0.06253356925961313,0.14242378395760721,0.04789860722403489,-0.012496123872828346,-0.129322945815706,-0.12935611686270176,-0.08952888317559815,0.015265028501859401,0.008866992853306353,0.008295007401278531,-0.012289411127219638,-0.013842800417750226,-0.009740657616079854,0.0,0.0,0.0,0.0,0.0,0.0,0.08610743024953259,0.021495091812038118,-0.06306373754898426,-0.06896877022599487,-0.07709141559142232,-0.06084173930306443,reference,0.028600436452327464,0.0
0.9,0.08170158542900818,0.016828404510389472,-0.07202773503989723,-0.06597643818601684,-0.07309673101629155,-0.0581860345996521,0.09790766752182586,0.03900443168278839,-0.003793360348947142,-0.08322136455154627,-0.08877073305981942,-0.06489378949234986,0.08170158542900818,0.016828404510389472,-0.07202773503989723,-0.06597643818601684,-0.07309673101629155,-0.0581860345996521,0.09790766752182586,0.03900443168278839,-0.003793360348947142,-0.08322136455154627,-0.08877073305981942,-0.06489378949234986,0.09534229176662286,0.024533004697703163,-0.06390891020471584,-0.07742363888304209,-0.08547581456636001,-0.06661857498859121,0.12197671783311145,0.03467548182309324,-0.013985706688561854,-0.11736871115508676,-0.11070002374044102,-0.07403692379397342,0.013640706337614675,0.007704600187313691,0.008118824835181393,-0.011447200697025248,-0.012379083550068462,-0.008432540388939105,0.0,0.0,0.0,0.0,0.0,0.0,0.0930335763873503,0.023773526476286902,-0.06369761704078294,-0.07530992171878029,-0.0833797148226256,-0.06517436606720951,reference,0.025821171563048678,0.0
0.9500000000000001,0.08908235555716715,0.019435279352521206,-0.07261459537220372,-0.07256563472394006,-0.07979425994847045,-0.06291574582476445,0.08780491152116286,0.03132146228690469,-0.005925161931053096,-0.07830621651106096,-0.07967674172251363,-0.056983584812010483,0.08908235555716715,0.019435279352521206,-0.07261459537220372,-0.07256563472394006,-0.07979425994847045,-0.06291574582476445,0.08780491152116286,0.03132146228690469,-0.005925161931053096,-0.07830621651106096,-0.07967674172251363,-0.056983584812010483,0.10099047364816391,0.025978398217007315,-0.06463909530083348,-0.08302306858108126,-0.09059538176356899,-0.06998011032619145,0.10494371040977045,0.02369950746244027,-0.015189384256947373,-0.10725564846901026,-0.09495118012142247,-0.06114123761219588,0.011908118090996761,0.006543118864486108,0.00797550007137024,-0.010457433857141193,-0.010801121815098541,-0.007064364501427001,0.0,0.0,0.0,0.0,0.0,0.0,0.0990012493329605,0.02542718028182721,-0.06440372573582084,-0.081094781865506,-0.08879146502833316,-0.06877867426144596,reference,0.022894359206635323,0.0
1.0,0.09554274500891013,0.021420986364574013,-0.07328331971538349,-0.07864530917929313,-0.08565433348277462,-0.0669388702828777,0.07685565520594459,0.02363333315784694,-0.007697788772187572,-0.0722939329478771,-0.06971400492794692,-0.04851012058786456,0.09554274500891013,0.021420986364574013,-0.07328331971538349,-0.07864530917929313,-0.08565433348277462,-0.0669388702828777,0.07685565520594459,0.02363333315784694,-0.007697788772187572,-0.0722939329478771,-0.06971400492794692,-0.04851012058786456,0.10598580781755186,0.02697891757945168,-0.0654272724334301,-0.08825560502276648,-0.09510282013299863,-0.0728370509157769,0.09690555171677472,0.017289383658401745,-0.016366274872842937,-0.10357576285822095,-0.08715649049044252,-0.05453259280463202,0.010443062808641726,0.005557931214877666,0.007856047281953382,-0.009610295843473352,-0.009448486650224006,-0.005898180632899194,0.0,0.0,0.0,0.0,0.0,0.0,0.10423966819640403,0.026590983255045563,-0.06517138575902778,-0.08646539923345137,-0.09352498135683227,-0.07182245675219416,reference,0.020447147969036763,0.0
