time,q1,q2,q3,q4,q5,q6,qdot1,qdot2,qdot3,qdot4,qdot5,qdot6,q_obs1,q_obs2,q_obs3,q_obs4,q_obs5,q_obs6,qdot_obs1,qdot_obs2,qdot_obs3,qdot_obs4,qdot_obs5,qdot_obs6,q_ref1,q_ref2,q_ref3,q_ref4,q_ref5,q_ref6,qdot_ref1,qdot_ref2,qdot_ref3,qdot_ref4,qdot_ref5,qdot_ref6,error1,error2,error3,error4,error5,error6,correction1,correction2,correction3,correction4,correction5,correction6,target1,target2,target3,target4,target5,target6,controller,error_norm,correction_norm,smoothness,fuzzy_severity,fuzzy_exploration_scale,fuzzy_expert_blend,fuzzy_kp_multiplier,fuzzy_kd_multiplier,reward_error_weight,reward_velocity_weight,reward_effort_weight,reward_smoothness_weight
0.5,0.018072970479586115,-0.012472766531781865,-0.06893579408554729,-0.017227215087908032,-0.015851461111179077,-0.0145642311566756,0.06790008271471282,0.03955459648814581,0.006392457920956354,-0.044702567496824726,-0.060078856631485995,-0.04913248403637487,0.018072970479586115,-0.012472766531781865,-0.06893579408554729,-0.017227215087908032,-0.015851461111179077,-0.0145642311566756,0.06790008271471282,0.03955459648814581,0.006392457920956354,-0.044702567496824726,-0.060078856631485995,-0.04913248403637487,0.027355887103308513,-0.005107910870563238,-0.0614944138148752,-0.023010615400256427,-0.024105169645474645,-0.021076403922090783,0.15613950833921036,0.08226949827399892,0.0019913649181051256,-0.10914616280695474,-0.13929388355455086,-0.11045527909006347,0.009282916623722399,0.007364855661218627,0.007441380270672086,-0.005783400312348395,-0.008253708534295568,-0.006512172765415183,0.003787100642997753,0.002681778857317218,0.0020826543181979105,-0.0024472656550641567,-0.003369981162283206,-0.0026616126889481384,0.028639359304393843,-0.0037579555837522803,-0.05944418516204727,-0.023725738642512924,-0.025245115662709813,-0.021960289542275753,fuzzy-pid,0.018432785957497137,0.0070923608520312926,0.0010798550022939218,0.0,0.03,0.2,0.8,0.9,1.0,0.3,0.02,0.03
0.55,0.024955087456150604,-0.008753133992926099,-0.06880413002969021,-0.021929988481468765,-0.021969750822544043,-0.019466582697878376,0.08187271336259802,0.04621867624132846,0.006592550633133383,-0.055503349537567935,-0.07278586778527596,-0.05870412108288772,0.024955087456150604,-0.008753133992926099,-0.06880413002969021,-0.021929988481468765,-0.021969750822544043,-0.019466582697878376,0.08187271336259802,0.04621867624132846,0.006592550633133383,-0.055503349537567935,-0.07278586778527596,-0.05870412108288772,0.03561692779366489,-0.0008309876979607084,-0.06143013283204056,-0.02887362913193585,-0.031490439726337006,-0.02688916497596628,0.17345183856365706,0.08822453973634058,0.0004985540778494561,-0.12492627689392774,-0.1553673242558392,-0.12139800366576745,0.010661840337514286,0.00792214629496539,0.007373997197649654,-0.006943640650467084,-0.009520688903792963,-0.007422582278087904,0.004311361362438555,0.0028787661159865767,0.002031159123630178,-0.0028986426871797505,-0.003852992698879384,-0.0030036130240544846,0.03710605669317605,0.0005963449175813312,-0.059410276571819604,-0.02976063852496493,-0.032818853234589745,-0.027909655885584507,fuzzy-pid,0.020609790545588657,0.007954251183952817,0.0009329044087737826,0.0,0.03,0.2,0.8,0.9,1.0,0.3,0.02,0.03
0.6000000000000001,0.032869275833922185,-0.004609872946421234,-0.0687219714637699,-0.027497648013255382,-0.02903600503879389,-0.025050947551317204,0.09415069187426385,0.05132991751297776,0.00621947497263533,-0.06576163945455489,-0.0840632709890894,-0.06688763766602578,0.032869275833922185,-0.004609872946421234,-0.0687219714637699,-0.027497648013255382,-0.02903600503879389,-0.025050947551317204,0.09415069187426385,0.05132991751297776,0.00621947497263533,-0.06576163945455489,-0.0840632709890894,-0.06688763766602578,0.04460471393784313,0.0036518842274100433,-0.06145192853758535,-0.03544845519748227,-0.03955616448329111,-0.0331431269300076,0.18499674884561337,0.09043042745818461,-0.0014347413156649744,-0.13742569477580033,-0.16630886149496124,-0.12796722385886053,0.011735438103920942,0.008261757173831277,0.007270042926184557,-0.007950807184226888,-0.010520159444497225,-0.008092179378690396,0.0047047236242973405,0.0029868303697542617,0.0019707871871766465,-0.0032813082238525313,-0.004220810697263079,-0.0032433429818075287,0.04625859234489937,0.0051281221772685615,-0.059463425155761425,-0.036487482197242335,-0.041037444694063084,-0.03426726640525747,fuzzy-pid,0.022320464151853528,0.008604712806104592,0.0007136175223777137,0.0,0.03,0.2,0.8,0.9,1.0,0.3,0.02,0.03
0.65,0.04159002649688448,-0.00020390578273632443,-0.06871565560893345,-0.03381889265452509,-0.03685280138432567,-0.031140965637474594,0.10374591407975807,0.05442531874813144,0.005266016334104618,-0.07472020277239526,-0.09299204741069132,-0.07296980053031077,0.04159002649688448,-0.00020390578273632443,-0.06871565560893345,-0.03381889265452509,-0.03685280138432567,-0.031140965637474594,0.10374591407975807,0.05442531874813144,0.005266016334104618,-0.07472020277239526,-0.09299204741069132,-0.07296980053031077,0.05400284988446736,0.00814441652116504,-0.06157888137857839,-0.04254409416413959,-0.04801870742316415,-0.03960221544750505,0.18973528203099305,0.0885899775872329,-0.0036832406837380384,-0.14560996326243264,-0.17111030607359579,-0.12953027636762682,0.012412823387582879,0.008348322303901364,0.007136774230355053,-0.008725201509614498,-0.011165906038838477,-0.008461249810030456,0.004933093804099509,0.0029934962555805827,0.001904593414094544,-0.0035644186779265627,-0.0044409085246171565,-0.003358849445371987,0.055766605852649996,0.009635465126876356,-0.05962157226230324,-0.0437032551808602,-0.04960407313435175,-0.04078761527097215,fuzzy-pid,0.02339028780403291,0.00897956173860824,0.00044555057466995384,0.0,0.03,0.2,0.8,0.9,1.0,0.3,0.02,0.03
0.7000000000000001,0.05082353842631848,0.004276507393386364,-0.0688068482428581,-0.040723623719598034,-0.04515797955634859,-0.03751681477297719,0.10984594918346481,0.055164692548627166,0.003776928353271894,-0.0816854180436994,-0.09880204943915272,-0.07643886228123782,0.05082353842631848,0.004276507393386364,-0.0688068482428581,-0.040723623719598034,-0.04515797955634859,-0.03751681477297719,0.10984594918346481,0.055164692548627166,0.003776928353271894,-0.0816854180436994,-0.09880204943915272,-0.07643886228123782,0.06345648167308217,0.012444228808354968,-0.06182280998728384,-0.04992560233643775,-0.05655619516919581,-0.04600894912144792,0.1871915996408749,0.0827633929997619,-0.006084597684826008,-0.14877924452922192,-0.16927324937677257,-0.12587786628735048,0.012632943246763687,0.008167721414968604,0.006984038255574261,-0.009201978616839718,-0.011398215612847214,-0.00849213434847073,0.004975142900467258,0.002895171185969077,0.001836686111671655,-0.003723814254401095,-0.004492163234880035,-0.003337557888199234,0.06526536989332457,0.013913416277462124,-0.059894985972284945,-0.05116287623834419,-0.058187287086644814,-0.0472067840749784,fuzzy-pid,0.02370214745456663,0.009038423243913313,0.00021103239815825942,0.0,0.03,0.2,0.8,0.9,1.0,0.3,0.02,0.03
0.75,0.06022981477139977,0.008631548019071289,-0.06901027617338595,-0.04799380850821544,-0.05364424843171944,-0.04393134369608065,0.11190123110909295,0.05342012035010171,0.0018571681135171444,-0.08608668897007915,-0.10095638133407407,-0.07696115234292641,0.06022981477139977,0.008631548019071289,-0.06901027617338595,-0.04799380850821544,-0.05364424843171944,-0.04393134369608065,0.11190123110909295,0.05342012035010171,0.0018571681135171444,-0.08608668897007915,-0.10095638133407407,-0.07696115234292641,0.07260393961302368,0.016361593270205782,-0.06218689792245848,-0.05733441810288719,-0.06483738722244127,-0.052107681680988574,0.17759154297533625,0.07340066382046719,-0.00845966280028381,-0.1467135717182986,-0.16094320706522144,-0.11730549901433841,0.01237412484162391,0.007730045251134493,0.006823378250927471,-0.009340609594671749,-0.011193138790721827,-0.008176337984907925,0.004826025793693806,0.002698054037902139,0.00177164380340277,-0.0037458380225286565,-0.004368471724648278,-0.0031790662972390445,0.07438881652836926,0.017773089550446472,-0.06028518708236302,-0.05860091115364793,-0.06645121598197837,-0.053266757002415316,fuzzy-pid,0.02321242991088599,0.008770977855478115,0.0003259230030705327,0.0,0.03,0.2,0.8,0.9,1.0,0.3,0.02,0.03
0.8,0.06945187802000685,0.01266806189242864,-0.06933232547851054,-0.0553810864247275,-0.0619857024712287,-0.05013113252360846,0.10970975040472077,0.04929099841257772,-0.0003613349669251497,-0.08756098226587924,-0.09923359809329779,-0.07445790452900328,0.06945187802000685,0.01266806189242864,-0.06933232547851054,-0.0553810864247275,-0.0619857024712287,-0.05013113252360846,0.10970975040472077,0.04929099841257772,-0.0003613349669251497,-0.08756098226587924,-0.09923359809329779,-0.07445790452900328,0.0811151664070527,0.019739404264361396,-0.06266549216396901,-0.06451615564475473,-0.07255707329485923,-0.057671682594803306,0.16199535834722184,0.06135809810510076,-0.010639078525353146,-0.13982608034517072,-0.14703624474919347,-0.1046854803468191,0.011663288387045848,0.007071342371932757,0.006666833314541529,-0.009135069220027228,-0.010571370823630535,-0.007540550071194849,0.004500952617889721,0.0024186871597899327,0.0017139820380562714,-0.0036313780464501946,-0.0040821931268307035,-0.0028973670923761407,0.08280929340079914,0.021061840955725115,-0.06078492936502531,-0.06576087805681569,-0.07409225381176204,-0.058743476515988415,fuzzy-pid,0.021966932227918474,0.0082031883911787,0.0006012106661637494,0.0,0.03,0.2,0.8,0.9,1.0,0.3,0.02,0.03
0.8500000000000001,0.07815185076681619,0.016219317786798193,-0.06977046051616975,-0.06263182562094327,-0.06987096030309825,-0.055881937668817105,0.10349873040809364,0.043128242986068904,-0.002692061992171148,-0.08603531237714362,-0.0938064861713015,-0.0691491203848941,0.07815185076681619,0.016219317786798193,-0.06977046051616975,-0.06263182562094327,-0.06987096030309825,-0.055881937668817105,0.10349873040809364,0.043128242986068904,-0.002692061992171148,-0.08603531237714362,-0.0938064861713015,-0.0691491203848941,0.08873661887751894,0.022473569680875848,-0.06324538798489254,-0.07125623325881118,-0.07947757281683289,-0.06253356925961313,0.14242378395760721,0.04789860722403489,-0.012496123872828346,-0.129322945815706,-0.12935611686270176,-0.08952888317559815,0.010584768110702747,0.0062542518940776545,0.0065250725312772095,-0.008624407637867912,-0.009606612513734639,-0.006651631590796028,0.0040385926688259605,0.0020840484041808926,0.00166716647159132,-0.003400078424561051,-0.0036673660169291677,-0.002522716715201798,0.09028373200995846,0.023683673802723834,-0.06137989847623224,-0.0724324532767331,-0.08088176757826206,-0.0634780836101083,fuzzy-pid,0.0201156945732228,0.007403184379718837,0.0008330038822415196,0.0,0.03,0.2,0.8,0.9,1.0,0.3,0.02,0.03
0.9,0.08605360669160245,0.019165184777969912,-0.0703138930274676,-0.06951965984656638,-0.07704253637122838,-0.060997226944482286,0.09400278938791673,0.03552923623697599,-0.004949593383774093,-0.08181665967095417,-0.08531621403635907,-0.061588488706566726,0.08605360669160245,0.019165184777969912,-0.0703138930274676,-0.06951965984656638,-0.07704253637122838,-0.060997226944482286,0.09400278938791673,0.03552923623697599,-0.004949593383774093,-0.08181665967095417,-0.08531621403635907,-0.061588488706566726,0.09534229176662286,0.024533004697703163,-0.06390891020471584,-0.07742363888304209,-0.08547581456636001,-0.06661857498859121,0.12197671783311145,0.03467548182309324,-0.013985706688561854,-0.11736871115508676,-0.11070002374044102,-0.07403692379397342,0.009288685075020411,0.005367819919733251,0.006404982822751759,-0.007903979036475703,-0.008433278195131635,-0.005621348044108923,0.003504291353090201,0.0017313798153777476,0.0016327024925082295,-0.003094766208398138,-0.0031826506261973283,-0.0021033809106677315,0.0967058703422744,0.02561920683549164,-0.06205213040321377,-0.07849691713776345,-0.08671429078898352,-0.06741098782697129,fuzzy-pid,0.0179251104775361,0.006486486377841356,0.0009565813460937169,0.0,0.03,0.2,0.8,0.9,1.0,0.3,0.02,0.03
0.9500000000000001,0.09299165576124091,0.02145230732509784,-0.07094588935121404,-0.07588622754277363,-0.0833419584379973,-0.06536986821735002,0.08253810563632234,0.027342202719627423,-0.006926575354970913,-0.0756895799820983,-0.07494068753484288,-0.05270523484464219,0.09299165576124091,0.02145230732509784,-0.07094588935121404,-0.07588622754277363,-0.0833419584379973,-0.06536986821735002,0.08253810563632234,0.027342202719627423,-0.006926575354970913,-0.0756895799820983,-0.07494068753484288,-0.05270523484464219,0.10099047364816391,0.025978398217007315,-0.06463909530083348,-0.08302306858108126,-0.09059538176356899,-0.06998011032619145,0.10494371040977045,0.02369950746244027,-0.015189384256947373,-0.10725564846901026,-0.09495118012142247,-0.06114123761219588,0.007998817886922999,0.004526090891909473,0.006306794050380565,-0.007136841038307626,-0.0072534233255716896,-0.0046102421088414225,0.0029930809465741996,0.001407508061842548,0.0016087982775323012,-0.0027859287152849186,-0.002713948103219932,-0.0017070046262424514,0.10216413353162218,0.026944231418010306,-0.06278575536827932,-0.08398097725671551,-0.09166057009733757,-0.07061808317106824,fuzzy-pid,0.015781103250155068,0.005618596114895735,0.0009159569940856725,0.0,0.03,0.2,0.8,0.9,1.0,0.3,0.02,0.03
1.0,0.09896588836774489,0.023113034102479002,-0.07164731969944027,-0.0816907508020348,-0.0887600494807903,-0.06900723914294327,0.07107211797077335,0.019625174647952968,-0.008473301063727415,-0.0690321718217938,-0.06445598719482386,-0.04386015316013663,0.09896588836774489,0.023113034102479002,-0.07164731969944027,-0.0816907508020348,-0.0887600494807903,-0.06900723914294327,0.07107211797077335,0.019625174647952968,-0.008473301063727415,-0.0690321718217938,-0.06445598719482386,-0.04386015316013663,0.10598580781755186,0.02697891757945168,-0.0654272724334301,-0.08825560502276648,-0.09510282013299863,-0.0728370509157769,0.09690555171677472,0.017289383658401745,-0.016366274872842937,-0.10357576285822095,-0.08715649049044252,-0.05453259280463202,0.007019919449806969,0.003865883476972677,0.006220047266010165,-0.006564854220731678,-0.006342770652208327,-0.003829811772833633,0.002632466344939391,0.0011679759306843,0.0015890183363116421,-0.0025760238305927246,-0.0023766512008565736,-0.0014212742555104894,0.10700473900477399,0.02784622798710456,-0.06357512941490867,-0.08911896595419828,-0.0960247460247258,-0.0733482646712326,fuzzy-pid,0.014174230872679402,0.005012326437964963,0.0006536672582930259,0.0,0.03,0.2,0.8,0.9,1.0,0.3,0.02,0.03
