time,q1,q2,q3,q4,q5,q6,qdot1,qdot2,qdot3,qdot4,qdot5,qdot6,q_obs1,q_obs2,q_obs3,q_obs4,q_obs5,q_obs6,qdot_obs1,qdot_obs2,qdot_obs3,qdot_obs4,qdot_obs5,qdot_obs6,q_ref1,q_ref2,q_ref3,q_ref4,q_ref5,q_ref6,qdot_ref1,qdot_ref2,qdot_ref3,qdot_ref4,qdot_ref5,qdot_ref6,error1,error2,error3,error4,error5,error6,correction1,correction2,correction3,correction4,correction5,correction6,target1,target2,target3,target4,target5,target6,controller,error_norm,correction_norm,x,x_ref,x_error,y,y_ref,y_error,z,z_ref,z_error,cartesian_error_norm
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,reference,0.0,0.0,2.95,2.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,4.7269168673067556e-05,0.019815050858920807,-0.04439134857809458,0.024662260385868835,0.0,0.0,0.0027660432318404545,0.717224344091673,-1.2950443593126626,0.2796374394325434,0.14589779448654436,0.06079074770272682,4.7269168673067556e-05,0.019815050858920807,-0.04439134857809458,0.024662260385868835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.545187650480067e-05,0.014861288144190604,-0.03329351143357094,0.018496695289401628,0.0,0.0,reference,0.0545110758547125,0.0,2.95,2.949562095155122,-0.00043790484487837844,0.0,0.0001394233482914153,0.0001394233482914153,0.0,0.0002535522241900174,0.0002535522241900174,0.0005248697491839769
0.1,9.847743473555743e-06,0.0041281355956085015,-0.009248197620436374,0.005137970913722675,0.0,0.0,0.00019695486947111484,0.08256271191217003,-0.18496395240872746,0.10275941827445349,0.0,0.0,9.847743473555743e-06,0.0041281355956085015,-0.009248197620436374,0.005137970913722675,0.0,0.0,0.00019695486947111484,0.08256271191217003,-0.18496395240872746,0.10275941827445349,0.0,0.0,0.00035076705857602075,0.054130968010197344,-0.120389147941528,0.06689084968593467,0.0,0.0,0.009988873936732014,0.9523690225445506,-1.7028990787371607,0.3716681578084934,0.19391382146530087,0.08079742561054201,0.00034091931510246503,0.050002832414588846,-0.11114095032109163,0.061752878772212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002719382630582157,0.04431354804369566,-0.09861523881453874,0.05479231108680141,0.0,0.0,reference,0.13662404016274637,0.0,2.949980992941745,2.9467794492108306,-0.0032015437309143024,2.9050656071294647e-05,0.0010336332020638417,0.0010045825459925471,5.268736936857976e-05,0.001864338594443094,0.0018116512250745142,0.003813285789707287
0.15000000000000002,8.265066558040575e-05,0.0152907501645216,-0.03407237572990925,0.018930843184022324,0.0,0.0,0.001456058442137,0.22325229137826197,-0.4964835621894576,0.275857445405993,0.0,0.0,8.265066558040575e-05,0.0152907501645216,-0.03407237572990925,0.018930843184022324,0.0,0.0,0.001456058442137,0.22325229137826197,-0.4964835621894576,0.275857445405993,0.0,0.0,0.0010960783990391146,0.09603020386102631,-0.21175499069415307,0.11768526965686205,0.0,0.0,0.020214077320969023,1.091916168601622,-1.930113343754218,0.4271035043172929,0.22283661094815282,0.09284858789506367,0.0010134277334587088,0.08073945369650472,-0.1776826149642438,0.09875442647283972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008900433650438898,0.08310103990669364,-0.1834700527242495,0.1019620300143469,0.0,0.0,reference,0.21873142167391543,0.0,2.949741980243633,2.94003775142023,-0.00970422882340305,0.00024379813851273946,0.003222513162187408,0.0029787150236746684,0.00043733747798331514,0.005763904359640641,0.005326566881657327,0.011463730413525972
0.2,0.00030692641543137356,0.03412694175956939,-0.07557173045055932,0.04199506174800137,0.0,0.0,0.004485514997019356,0.3767238319009558,-0.8299870944130013,0.46128437127958094,0.0,0.0,0.00030692641543137356,0.03412694175956939,-0.07557173045055932,0.04199506174800137,0.0,0.0,0.004485514997019356,0.3767238319009558,-0.8299870944130013,0.46128437127958094,0.0,0.0,0.002401337945855211,0.1426326777925002,-0.3116559258777379,0.1732819264706442,0.0,0.0,0.03219500545411896,1.1749593912443075,-2.0515228407204873,0.46140389772294976,0.24073246837719117,0.10030519515716296,0.0020944115304238372,0.1085057360329308,-0.23608419542717857,0.13128686472264284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020235143006523807,0.12774976832104853,-0.2796094575893658,0.15545195235656986,0.0,0.0,reference,0.29111830840898106,0.0,2.9487304495735804,2.9284259580532828,-0.020304491520297674,0.0009050432953804752,0.007032153891499438,0.006127110596118963,0.0016067918465432606,0.012471335682986922,0.010864543836443662,0.02382964903075409
0.25,0.00078375638354832,0.06013328247109137,-0.13224887687800557,0.07351086469482596,0.0,0.0,0.009536599362338928,0.5201268142304397,-1.133542928548925,0.6303160589364917,0.0,0.0,0.00078375638354832,0.06013328247109137,-0.13224887687800557,0.07351086469482596,0.0,0.0,0.009536599362338928,0.5201268142304397,-1.133542928548925,0.6303160589364917,0.0,0.0,0.004326938627209122,0.1920159036534223,-0.4156706817347157,0.23126221928195242,0.0,0.0,0.04486201477038717,1.2169695276039825,-2.0983243516193224,0.48064439338894527,0.2507709878551018,0.10448791160629244,0.0035431822436608022,0.13188262118233093,-0.28342180485671015,0.15775135458712647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037510825455699367,0.17594936982032885,-0.3816553756983782,0.21230965255060677,0.0,0.0,reference,0.3501699433884102,0.0,2.946111152483069,2.911635667185211,-0.03447548529785793,0.002309033895194738,0.012598547461807743,0.010289513566613005,0.004059126845870312,0.022150731801545774,0.018091604955675463,0.040270824995678356
0.30000000000000004,0.001608013650776547,0.09230441784587956,-0.19224887687800557,0.11206608354365397,0.0,0.0,0.01648514534456454,0.6434227074957638,-1.2,0.7711043769765601,0.0,0.0,0.001608013650776547,0.09230441784587956,-0.19224887687800557,0.11206608354365397,0.0,0.0,0.01648514534456454,0.6434227074957638,-1.2,0.7711043769765601,0.0,0.0,0.006883355083707029,0.24268197827603658,-0.5205346273976317,0.2898484371939183,0.0,0.0,0.057281236591351085,1.2260487762535845,-2.0877115620198268,0.48785053316469035,0.2545307129554906,0.10605446373145444,0.0052753414329304825,0.15037756043015701,-0.3282857505196261,0.17778235365026432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006100286949172756,0.22599882616210965,-0.4858148144728183,0.2704637410330904,0.0,0.0,reference,0.4025162595123598,0.0,2.941662448875974,2.8898630886869587,-0.05179936018901543,0.004730237450774152,0.019892267952768907,0.015162030501994755,0.02629040419458241,0.034668669382175894,0.008378265187593485,0.054619192711796986
0.35000000000000003,0.002855867344775494,0.1294417534892768,-0.25224887687800557,0.1560654328462752,0.0,0.0,0.024957073879978937,0.7427467128679449,-1.2,0.8799869860524246,0.0,0.0,0.002855867344775494,0.1294417534892768,-0.25224887687800557,0.1560654328462752,0.0,0.0,0.024957073879978937,0.7427467128679449,-1.2,0.8799869860524246,0.0,0.0,0.01003699229739827,0.29336912730084624,-0.6236705888122392,0.3476369137089222,0.0,0.0,0.06861881059552241,1.2071931011274348,-2.030724412943484,0.48468307665094645,0.2528781269483199,0.10536588622846663,0.007181124952622776,0.16392737381156944,-0.3714217119342337,0.191571480862647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009052815960341892,0.27652655201616205,-0.5892066452273841,0.32834362053996424,0.0,0.0,reference,0.4489737996992782,0.0,2.934961122826081,2.8637136740843823,-0.07124744874169853,0.008381882416360687,0.028744037331630688,0.02036215491527,0.06932165715942143,0.04965124599213795,-0.019670411167283477,0.07666642929264675
0.4,0.004577241960210605,0.17029864196896716,-0.31224887687800557,0.20392048498341103,0.0,0.0,0.03442749230870221,0.8171377695938069,-1.2,0.957101042742717,0.0,0.0,0.004577241960210605,0.17029864196896716,-0.31224887687800557,0.20392048498341103,0.0,0.0,0.03442749230870221,0.8171377695938069,-1.2,0.957101042742717,0.0,0.0,0.01371458524215487,0.34296909756184324,-0.7229667164903815,0.40346948242600916,0.0,0.0,0.07811983259855101,1.1639097881434581,-1.9352615061560732,0.4721065817552126,0.2463164774375022,0.10263186559895927,0.009137343281944266,0.17267045559287608,-0.4107178396123759,0.19954899744259813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012549142921701627,0.326358461175423,-0.6895266986746322,0.38468801695449795,0.0,0.0,reference,0.48826992886425724,0.0,2.925249658468405,2.834109447066897,-0.09114021140150808,0.013389668990591477,0.0388710727126794,0.025481403722087924,0.12751765954567953,0.0665403067057801,-0.06097735283989944,0.1125792060254522
0.45,0.006791658893958111,0.21364859174853823,-0.37224887687800556,0.25413368830871297,0.0,0.0,0.04428833867495013,0.8669989955914214,-1.2,1.0042640665060385,0.0,0.0,0.006791658893958111,0.21364859174853823,-0.37224887687800556,0.25413368830871297,0.0,0.0,0.04428833867495013,0.8669989955914214,-1.2,1.0042640665060385,0.0,0.0,0.017807026818546325,0.3904886153693956,-0.8166591662926157,0.4563644576962212,0.0,0.0,0.08510712609648419,1.0989888957292469,-1.8075149290897186,0.45073917646688594,0.23516826598272308,0.09798677749280131,0.011015367924588213,0.17684002362085738,-0.44441028941461014,0.20223076938750822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01649255584433515,0.37445607682090243,-0.7848760493881198,0.4384453475107904,0.0,0.0,reference,0.5194145952025034,0.0,2.9119122919739424,2.8021990514896835,-0.1097132404842589,0.01977701909956354,0.04990410847360302,0.03012708937403948,0.19537434458341107,0.08464847853491494,-0.11072586604849613,0.1587603667918971
