time,q1,q2,q3,q4,q5,q6,qdot1,qdot2,qdot3,qdot4,qdot5,qdot6,q_obs1,q_obs2,q_obs3,q_obs4,q_obs5,q_obs6,qdot_obs1,qdot_obs2,qdot_obs3,qdot_obs4,qdot_obs5,qdot_obs6,q_ref1,q_ref2,q_ref3,q_ref4,q_ref5,q_ref6,qdot_ref1,qdot_ref2,qdot_ref3,qdot_ref4,qdot_ref5,qdot_ref6,error1,error2,error3,error4,error5,error6,correction1,correction2,correction3,correction4,correction5,correction6,target1,target2,target3,target4,target5,target6,controller,error_norm,correction_norm,smoothness,fuzzy_severity,fuzzy_exploration_scale,fuzzy_expert_blend,fuzzy_kp_multiplier,fuzzy_kd_multiplier,reward_error_weight,reward_velocity_weight,reward_effort_weight,reward_smoothness_weight
0.5,0.011752480346361817,0.006870887638021019,0.0005272879741326072,-0.007388109539528823,-0.01028400356544762,-0.008593326340920315,0.08090092341882778,0.045790178143976686,0.0027777963251159857,-0.052744499540499395,-0.07131947239795641,-0.05853306285770432,0.011752480346361817,0.006870887638021019,0.0005272879741326072,-0.007388109539528823,-0.01028400356544762,-0.008593326340920315,0.08090092341882778,0.045790178143976686,0.0027777963251159857,-0.052744499540499395,-0.07131947239795641,-0.05853306285770432,0.027355887588134026,0.01546967782787194,0.0009341054126921134,-0.017842904949221836,-0.02410517045439158,-0.019786782227775326,0.15613950833921036,0.08226949827399892,0.0019913649181051256,-0.10914616280695474,-0.13929388355455086,-0.11045527909006347,0.01560340724177221,0.008598790189850922,0.00040681743855950617,-0.010454795409693013,-0.01382116688894396,-0.011193455886855011,0.005455237720417373,0.0029731824863955766,0.00012386114264502666,-0.0036953877704560324,-0.004841639820675995,-0.003899801815154278,0.03017574407911591,0.017038047934885135,0.0010155752906022763,-0.019714943159706837,-0.026598991450596167,-0.021815594160302675,fuzzy-pid,0.02726154556571454,0.009535229173491498,0.0017960411748610637,0.0,0.03,0.2,0.8,0.9,1.0,0.3,0.02,0.03
0.55,0.016870053605460178,0.009695098831594385,0.0006629233398186264,-0.010812229989578271,-0.014815944644655549,-0.01226617851297097,0.10235146518196718,0.056484223871467315,0.002712707313720384,-0.06848240900098897,-0.0906388215841586,-0.07345704344101311,0.016870053605460178,0.009695098831594385,0.0006629233398186264,-0.010812229989578271,-0.014815944644655549,-0.01226617851297097,0.10235146518196718,0.056484223871467315,0.002712707313720384,-0.06848240900098897,-0.0906388215841586,-0.07345704344101311,0.0356169282784904,0.01974660100047447,0.0009983863955267552,-0.02370591868090126,-0.03149044053525394,-0.025599543281650823,0.17345183856365706,0.08822453973634058,0.0004985540778494561,-0.12492627689392774,-0.1553673242558392,-0.12139800366576745,0.018746874673030225,0.010051502168880086,0.0003354630557081288,-0.012893688691322987,-0.01667449589059839,-0.013333364768679853,0.006393465509614396,0.0033816831762228626,8.89398100184285e-05,-0.004452661259211697,-0.0056985919280348055,-0.004528167237228444,0.03905173136085758,0.021605725116244284,0.0010693884768094568,-0.02604767074501143,-0.0345415222101156,-0.02804968142923512,fuzzy-pid,0.03278193372344063,0.011185907803868264,0.0016586249884228339,0.0,0.03,0.2,0.8,0.9,1.0,0.3,0.02,0.03
0.6000000000000001,0.023031630759737236,0.013003606132886024,0.0007758303223160793,-0.015044296866087482,-0.02029527174617223,-0.0166504848785999,0.12323154308554113,0.06617014602583278,0.002258139649949058,-0.08464133753018421,-0.1095865420303336,-0.0876861273125786,0.023031630759737236,0.013003606132886024,0.0007758303223160793,-0.015044296866087482,-0.02029527174617223,-0.0166504848785999,0.12323154308554113,0.06617014602583278,0.002258139649949058,-0.08464133753018421,-0.1095865420303336,-0.0876861273125786,0.04460471442266864,0.024229472925845222,0.000976590689981969,-0.030280744746447683,-0.03955616529220805,-0.031853505235692144,0.18499674884561337,0.09043042745818461,-0.0014347413156649744,-0.13742569477580033,-0.16630886149496124,-0.12796722385886053,0.021573083662931404,0.011225866792959198,0.00020076036766588962,-0.015236447880360202,-0.01926089354603582,-0.015203020357092242,0.007175033957541336,0.003671332020018782,3.277845382624002e-05,-0.005140940833576066,-0.006420163873066097,-0.00503074119273441,0.04859774412537187,0.026327034988459074,0.001024373977058521,-0.033078181871270665,-0.043117627426484506,-0.03467560517862869,fuzzy-pid,0.03775872774455127,0.012566503064884415,0.001394587829623124,0.0,0.03,0.2,0.8,0.9,1.0,0.3,0.02,0.03
0.65,0.03013332891685797,0.016704558592767427,0.000844870226411202,-0.020053709367527255,-0.02663481499070342,-0.02165746273971901,0.14203396314241465,0.07401904919762806,0.0013807980819024535,-0.10018825002879547,-0.12679086489062377,-0.10013955722238219,0.03013332891685797,0.016704558592767427,0.000844870226411202,-0.020053709367527255,-0.02663481499070342,-0.02165746273971901,0.14203396314241465,0.07401904919762806,0.0013807980819024535,-0.10018825002879547,-0.12679086489062377,-0.10013955722238219,0.05400285036929287,0.02872200521960022,0.0008496378489889224,-0.037376383713105,-0.048018708232081084,-0.03831259375318959,0.18973528203099305,0.0885899775872329,-0.0036832406837380384,-0.14560996326243264,-0.17111030607359579,-0.12953027636762682,0.023869521452434903,0.012017446626832792,4.767622577720419e-06,-0.017322674345577743,-0.021383893241377665,-0.016655131013470582,0.007735252501024476,0.0038132305914101924,-4.2414989396843294e-05,-0.005707940867176056,-0.006945794666097043,-0.005363873412080091,0.058453013184080985,0.030983185605372575,0.0008615106389586896,-0.04058278890302845,-0.052002784030254726,-0.041426251668609436,fuzzy-pid,0.041820000313781615,0.013563644358975868,0.0010239081595435923,0.0,0.03,0.2,0.8,0.9,1.0,0.3,0.02,0.03
0.7000000000000001,0.037999907879975474,0.020670843874046635,0.0008494925632299486,-0.02575623146072203,-0.03368147305724545,-0.02714879299774413,0.15733157926235009,0.07932570562558416,9.244673637493083e-05,-0.11405044186389554,-0.1409331613308406,-0.10982660516050237,0.037999907879975474,0.020670843874046635,0.0008494925632299486,-0.02575623146072203,-0.03368147305724545,-0.02714879299774413,0.15733157926235009,0.07932570562558416,9.244673637493083e-05,-0.11405044186389554,-0.1409331613308406,-0.10982660516050237,0.06345648215790768,0.033021817506790146,0.0006057092402834793,-0.04475789188540316,-0.05655619597811274,-0.044719327427132465,0.1871915996408749,0.0827633929997619,-0.006084597684826008,-0.14877924452922192,-0.16927324937677257,-0.12587786628735048,0.025456574277932208,0.012350973632743512,-0.00024378332294646928,-0.01900166042468113,-0.022874722920867292,-0.017570534429388336,0.008025335453904945,0.0037906780041166506,-0.00013224031690251998,-0.00610831488859348,-0.007228772084248782,-0.005496732160129544,0.06822461650487972,0.035355168034523245,0.0005704793522753918,-0.04829535230625459,-0.06083942205433482,-0.04801860760759887,fuzzy-pid,0.04465067616160832,0.01409160946962559,0.0005922434899178205,0.0,0.03,0.2,0.8,0.9,1.0,0.3,0.02,0.03
0.75,0.04639566027578221,0.02474982280751236,0.0007719888935203494,-0.032017098362258856,-0.04122534777865916,-0.03294596372270378,0.16791504791613474,0.0815795786693145,-0.0015500733941919817,-0.12521733803073645,-0.15087749442827428,-0.11594341449919303,0.04639566027578221,0.02474982280751236,0.0007719888935203494,-0.032017098362258856,-0.04122534777865916,-0.03294596372270378,0.16791504791613474,0.0815795786693145,-0.0015500733941919817,-0.12521733803073645,-0.15087749442827428,-0.11594341449919303,0.07260394009784919,0.03693918196864096,0.00024162130510882888,-0.0521667076518526,-0.0648373880313582,-0.05081805998667312,0.17759154297533625,0.07340066382046719,-0.00845966280028381,-0.1467135717182986,-0.16094320706522144,-0.11730549901433841,0.026208279822066985,0.0121893591611286,-0.0005303675884115206,-0.020149609289593744,-0.023612040252699043,-0.017872096263969336,0.008018817682757192,0.0036015381957961597,-0.00023060139808237765,-0.006309465241777018,-0.0072424208854794045,-0.005415429974223765,0.07752322246167472,0.03924433213195865,0.00015088476833868638,-0.05593096774678586,-0.0692697122012119,-0.05417976937257238,fuzzy-pid,0.04602915078574163,0.014103708205121709,0.0003045472878176226,0.0,0.03,0.2,0.8,0.9,1.0,0.3,0.02,0.03
0.8,0.05504220532741902,0.028776075397636332,0.0005994599698587763,-0.0386598398579608,-0.049015449007146036,-0.038844243069889504,0.17293090103273615,0.0805250518024794,-0.0034505784732314615,-0.1328548299140389,-0.1558020245697375,-0.11796558694371444,0.05504220532741902,0.028776075397636332,0.0005994599698587763,-0.0386598398579608,-0.049015449007146036,-0.038844243069889504,0.17293090103273615,0.0805250518024794,-0.0034505784732314615,-0.1328548299140389,-0.1558020245697375,-0.11796558694371444,0.08111516689187821,0.040316992962796575,-0.000236972936401695,-0.05934844519372014,-0.07255707410377617,-0.05638206090048785,0.16199535834722184,0.06135809810510076,-0.010639078525353146,-0.13982608034517072,-0.14703624474919347,-0.1046854803468191,0.026072961564459193,0.011540917565160243,-0.0008364329062604713,-0.020688605335759336,-0.02354162509663013,-0.017537817830598344,0.0077177268403517026,0.003259917709755129,-0.00033048804536339537,-0.006297756494824265,-0.006986054546332069,-0.0051267465311629476,0.08600547591459111,0.042493766037403444,-0.0003878745442391462,-0.06321739320310477,-0.07697477453788415,-0.05967654791688119,fuzzy-pid,0.04586385592362045,0.013603301745973578,0.0006054225954396303,0.0,0.03,0.2,0.8,0.9,1.0,0.3,0.02,0.03
0.8500000000000001,0.06364311382385571,0.03258654501979386,0.00032520038260935337,-0.045481382453834124,-0.05678192832123996,-0.04463099441627608,0.17201816992873384,0.07620939244315063,-0.0054851917449884584,-0.13643085191746648,-0.1553295862818784,-0.1157350269277316,0.06364311382385571,0.03258654501979386,0.00032520038260935337,-0.045481382453834124,-0.05678192832123996,-0.04463099441627608,0.17201816992873384,0.07620939244315063,-0.0054851917449884584,-0.13643085191746648,-0.1553295862818784,-0.1157350269277316,0.08873661936234445,0.043051158379311026,-0.0008168687573252305,-0.06608852280777659,-0.07947757362574982,-0.06124394756529768,0.14242378395760721,0.04789860722403489,-0.012496123872828346,-0.129322945815706,-0.12935611686270176,-0.08952888317559815,0.025093505538488742,0.010464613359517164,-0.0011420691399345838,-0.02060714035394247,-0.022695645304509862,-0.016612953149021593,0.007158480188144954,0.0027971360545387637,-0.00042503917479934323,-0.00608507950672254,-0.00649060361389215,-0.004661423982481313,0.09342269364151483,0.0450096623347382,-0.0010283995851532168,-0.06993455003665054,-0.08371982656420252,-0.06434816564005455,fuzzy-pid,0.04422932552709268,0.012654385343904895,0.0010213186557201663,0.0,0.03,0.2,0.8,0.9,1.0,0.3,0.02,0.03
0.9,0.07191521932876102,0.03603741094061173,-5.079960843580502e-05,-0.052273929004616464,-0.06426467783317401,-0.05010798642288121,0.16544211009810625,0.06901731841635744,-0.007519999820903168,-0.13585093101564677,-0.14965499023868087,-0.10953984013210259,0.07191521932876102,0.03603741094061173,-5.079960843580502e-05,-0.052273929004616464,-0.06426467783317401,-0.05010798642288121,0.16544211009810625,0.06901731841635744,-0.007519999820903168,-0.13585093101564677,-0.14965499023868087,-0.10953984013210259,0.09534229225144837,0.04511059339613834,-0.001480390977148527,-0.0722559284320075,-0.08547581537527695,-0.06532895329427575,0.12197671783311145,0.03467548182309324,-0.013985706688561854,-0.11736871115508676,-0.11070002374044102,-0.07403692379397342,0.02342707292268735,0.009073182455526609,-0.001429591368712722,-0.019981999427391033,-0.021211137542102937,-0.015220966871394542,0.00641747634627916,0.002261976189655594,-0.0005088822712572808,-0.005715711997755519,-0.005823837742738899,-0.004077012946293261,0.09967549985867437,0.046781842773030005,-0.00174905483259266,-0.0759623678314849,-0.0894046964795625,-0.06814151609044039,fuzzy-pid,0.041401263344541056,0.011391575148455138,0.0013285547720357418,0.0,0.03,0.2,0.8,0.9,1.0,0.3,0.02,0.03
0.9500000000000001,0.07962640836484806,0.039021975338505696,-0.000522537170701598,-0.058854050900968805,-0.0712480163460597,-0.05511730021942543,0.15422378072174084,0.05969128795787929,-0.009434751245315861,-0.13160243792704687,-0.13966677025771387,-0.10018627593088435,0.07962640836484806,0.039021975338505696,-0.000522537170701598,-0.058854050900968805,-0.0712480163460597,-0.05511730021942543,0.15422378072174084,0.05969128795787929,-0.009434751245315861,-0.13160243792704687,-0.13966677025771387,-0.10018627593088435,0.10099047413298942,0.04655598691544249,-0.0022105760732661667,-0.07785535813004667,-0.09059538257248592,-0.06869048863187599,0.10494371040977045,0.02369950746244027,-0.015189384256947373,-0.10725564846901026,-0.09495118012142247,-0.06114123761219588,0.021364065768141358,0.007534011576936797,-0.0016880389025645687,-0.019001307229077863,-0.019347366226426216,-0.01357318841245056,0.005616353184943631,0.0017202071983426328,-0.0005797435925932925,-0.005273419871728625,-0.005095101818328421,-0.003460249104177191,0.10487399545311839,0.04790260627859634,-0.002530003457542759,-0.08133717545920269,-0.09411903741300139,-0.07114843232464999,fuzzy-pid,0.03788978506031151,0.010029007033702002,0.0014308771071100208,0.0,0.03,0.2,0.8,0.9,1.0,0.3,0.02,0.03
1.0,0.08663962700047871,0.04148881726630865,-0.001080166694824143,-0.065099363278256,-0.07760107775354351,-0.0595703924708767,0.1402643727126129,0.04933683855605914,-0.011152590482450897,-0.1249062475457438,-0.127061228149676,-0.08906184502902531,0.08663962700047871,0.04148881726630865,-0.001080166694824143,-0.065099363278256,-0.07760107775354351,-0.0595703924708767,0.1402643727126129,0.04933683855605914,-0.011152590482450897,-0.1249062475457438,-0.127061228149676,-0.08906184502902531,0.10598580830237737,0.04755650627788686,-0.0029987532058627967,-0.0830878945717319,-0.09510282094191556,-0.07154742922146144,0.09690555171677472,0.017289383658401745,-0.016366274872842937,-0.10357576285822095,-0.08715649049044252,-0.05453259280463202,0.019346181301898663,0.006067689011578205,-0.0019185865110386538,-0.0179885312934759,-0.017501743188372054,-0.011977036750584744,0.0049268834700589344,0.0012533754365547782,-0.0006403230087115894,-0.004888741838171404,-0.00445949000183467,-0.0029289417722357285,0.10940301769260682,0.04858306285548031,-0.00336180802531648,-0.08631677117222816,-0.09820149256106302,-0.07364438632643537,fuzzy-pid,0.03446912005201825,0.008866831001540664,0.001237431735069479,0.0,0.03,0.2,0.8,0.9,1.0,0.3,0.02,0.03
