time,q1,q2,q3,q4,q5,q6,qdot1,qdot2,qdot3,qdot4,qdot5,qdot6,q_obs1,q_obs2,q_obs3,q_obs4,q_obs5,q_obs6,qdot_obs1,qdot_obs2,qdot_obs3,qdot_obs4,qdot_obs5,qdot_obs6,q_ref1,q_ref2,q_ref3,q_ref4,q_ref5,q_ref6,qdot_ref1,qdot_ref2,qdot_ref3,qdot_ref4,qdot_ref5,qdot_ref6,error1,error2,error3,error4,error5,error6,correction1,correction2,correction3,correction4,correction5,correction6,target1,target2,target3,target4,target5,target6,controller,error_norm,correction_norm,smoothness,fuzzy_severity,fuzzy_exploration_scale,fuzzy_expert_blend,fuzzy_kp_multiplier,fuzzy_kd_multiplier,reward_error_weight,reward_velocity_weight,reward_effort_weight,reward_smoothness_weight,x,x_ref,x_error,y,y_ref,y_error,z,z_ref,z_error,cartesian_error_norm
0.0,-4.848255130696089e-10,-0.02057758869843518,-0.062428519227567314,-0.005167710451034591,8.089169334368762e-10,-0.001289621694315457,-9.013234603116863e-10,-0.028493797858430956,-0.08548811036686026,-0.006916753032903949,1.5219825399981332e-09,-0.0015332923414490538,-4.848255130696089e-10,-0.02057758869843518,-0.062428519227567314,-0.005167710451034591,8.089169334368762e-10,-0.001289621694315457,-9.013234603116863e-10,-0.028493797858430956,-0.08548811036686026,-0.006916753032903949,1.5219825399981332e-09,-0.0015332923414490538,-4.848255130696089e-10,-0.02830470527629793,-0.08025463830824135,0.04458827519915787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00772711657786275,-0.01782611908067404,0.04975598565019246,-8.089169334368762e-10,0.001289621694315457,4.867146685683107e-12,-0.0020097261333660425,-0.004529677546607685,0.013969026448431569,-2.3471544707831524e-10,0.00036937385305215283,-4.799583663839257e-10,-0.030314431409663972,-0.08478431585484904,0.05855730164758943,-2.3471544707831524e-10,0.00036937385305215283,fuzzy-pid,0.053430329254299566,0.014826567868784588,0.014826567868784588,0.0,0.03,0.2,0.8,0.9,1.0,0.3,0.02,0.03,2.942537755198097,2.942537755198097,0.0,-1.4266173768906125e-09,-1.4266173768906125e-09,0.0,-0.18849447930836608,-0.18849447930836608,0.0,0.0
0.05,-6.032951915813101e-10,-0.028816131228465824,-0.0823817229931505,0.011667353904047495,2.124234121936297e-10,-0.0003132221076493913,-7.033928994815135e-09,-0.12339957814884162,-0.321145411628265,0.32953743594923396,-5.092815058560514e-10,0.0103770349316079,-6.032951915813101e-10,-0.028816131228465824,-0.0823817229931505,0.011667353904047495,2.124234121936297e-10,-0.0003132221076493913,-7.033928994815135e-09,-0.12339957814884162,-0.321145411628265,0.32953743594923396,-5.092815058560514e-10,0.0103770349316079,0.0001381633268265646,-0.011309296274289622,-0.11793437439869832,0.06552660733372165,0.0,0.0,0.008086010297068326,1.0300203909999202,-1.8485844384140486,0.4019543828885831,0.20971533020273878,0.08738138758447454,0.00013816393012175618,0.017506834954176202,-0.03555265140554782,0.05385925342967415,-2.124234121936297e-10,0.0003132221076493913,9.29147525219686e-05,0.012702996908724243,-0.0200777697296922,0.01700592161810365,0.0013104793212161511,0.0005839869286002183,0.00017330843952180833,-0.006533332376590028,-0.12470518706000515,0.07653872212576633,0.0009828594322332518,0.000530333659713202,fuzzy-pid,0.06686865236745347,0.02925322833121217,0.021661075012740446,0.07202353469929478,0.04584517763384485,0.26302059286188295,0.8765250056180007,1.041474800302186,1.0,0.6086722915684062,0.02,0.03,2.9389447265741673,2.9409301152723084,0.001985388698141133,-1.773051221865443e-09,0.00040632869127593793,0.0004063304643271598,-0.2319363183202994,-0.18764143388597504,0.04429488443432436,0.0443412185193314
0.1,0.00011287944101390224,-0.01694655117614463,-0.10999737438958856,0.02830047862748719,0.0006401577555910087,0.00013089358874918133,0.0013428728782294273,0.17511086971442308,-0.5124008567384482,0.3355728777409969,0.007615601188604153,0.005880231985067036,0.00011287944101390224,-0.01694655117614463,-0.10999737438958856,0.02830047862748719,0.0006401577555910087,0.00013089358874918133,0.0013428728782294273,0.17511086971442308,-0.5124008567384482,0.3355728777409969,0.007615601188604153,0.005880231985067036,0.0010271122545698252,0.048050199882420465,-0.24797779733022457,0.13783559152513533,0.0,0.0,0.02932044824216428,1.7753195472091314,-3.1460973651148296,0.695290195355377,0.36276010192454416,0.15115004246855998,0.000914232813555923,0.06499675105856509,-0.137980422940636,0.10953511289764814,-0.0006401577555910087,-0.00013089358874918133,0.0006447224038669053,0.0460980452978889,-0.08498747960019298,0.045782328552584295,0.0041203969471017374,0.0016889327919371437,0.001297203103708,0.06897785079108451,-0.28090025446281447,0.1568481205897313,0.003336012568384616,0.0013992830088811583,fuzzy-pid,0.1877827960098246,0.10707085928828453,0.07852389650644771,0.2826294736282335,0.09217848419821137,0.4473007894247043,1.100293815729998,1.4500000000000002,1.0101133601085903,1.5,0.02,0.03,2.9378695246566804,2.9306928801722054,-0.00717664448447497,0.00033162507112352135,0.0030101516301349195,0.002678526559011398,-0.2310696196007651,-0.1822069170954889,0.04886270250527622,0.049459502895833896
0.15000000000000002,0.0008842550069880772,-0.0027246382002772407,-0.1372701144025208,0.04496482924195089,0.0023960262458695425,0.0008600557868705394,0.009176626844276106,0.2897294778406942,-0.5354553869656438,0.3340717355515996,0.02088859376838668,0.008746041749319027,0.0008842550069880772,-0.0027246382002772407,-0.1372701144025208,0.04496482924195089,0.0023960262458695425,0.0008600557868705394,0.009176626844276106,0.2897294778406942,-0.5354553869656438,0.3340717355515996,0.02088859376838668,0.008746041749319027,0.0032273447489560804,0.12868749542421398,-0.42104194029728687,0.2342595259431811,0.0,0.0,0.06002121989177714,2.1292279605162374,-3.7121878008004034,0.8412289263859747,0.4389020485492046,0.1828758535621686,0.002343089741968003,0.13141213362449122,-0.28377182589476607,0.18929469670123023,-0.0023960262458695425,-0.0008600557868705394,0.0017705715948473934,0.09375511794931643,-0.1422230694078541,0.09768763287633304,0.005544814164644805,0.002320122943428613,0.004072738033779605,0.18407642272791894,-0.4926738208945593,0.2881723992620684,0.0049926137655797575,0.0020899129597917493,fuzzy-pid,0.3655681207953829,0.19646770749624043,0.09080178871086768,0.5363075921047212,0.14798767026303866,0.6692691430916311,1.3698268166112664,1.4500000000000002,1.9857984311720047,1.5,0.02,0.03,2.9371342779667984,2.905830330337854,-0.031303947628944506,0.0025971763684052105,0.009378148818159885,0.006780972449754674,-0.22182957831016098,-0.16900503118946858,0.0528245471206924,0.06177662586307449
0.2,0.0029609828064223187,0.01179765569654867,-0.16402924977493294,0.06167279754595212,0.004087239866576997,0.0015740138646269664,0.02470567436834157,0.29090115543874945,-0.5345157261320561,0.33416657800193733,0.020119436663534867,0.008293286827676376,0.0029609828064223187,0.01179765569654867,-0.16402924977493294,0.06167279754595212,0.004087239866576997,0.0015740138646269664,0.02470567436834157,0.29090115543874945,-0.5345157261320561,0.33416657800193733,0.020119436663534867,0.008293286827676376,0.0071436381550129355,0.2210952015139609,-0.6147517749993557,0.3426320010346502,0.0,0.0,0.09761446484239127,2.3377317887672997,-4.003595790046705,0.9377993671513514,0.48928662633983533,0.20386942764159804,0.004182655348590617,0.20929754581741222,-0.4507225252244228,0.2809592034886981,-0.004087239866576997,-0.0015740138646269664,0.003499400050582308,0.16003073216088085,-0.16166247368496556,0.16166247368496556,0.0064102210640601485,0.0027065379953376276,0.009000463162641333,0.331863555938111,-0.7054791417368809,0.4502639558552289,0.006055819239440052,0.002552381736451158,fuzzy-pid,0.5709036776112183,0.2791773775121406,0.09416482797617286,0.8018751461946358,0.20641253216281988,0.898593640354023,1.647656067256705,1.4500000000000002,3.0,1.5,0.021875146194635813,0.032343932743294765,2.93620381052336,2.8628982705413497,-0.07330553998201017,0.008694074407324451,0.020451857217311065,0.011757782809986614,-0.2106835826359596,-0.14620879483744906,0.06447478779851054,0.09833079838140171
0.25,0.006894626655155722,0.02637786899106409,-0.19075534833361596,0.07838683376377187,0.0053694184752512975,0.002129855304873196,0.04679637074982419,0.2919136578901413,-0.5340330034483638,0.33420631777190096,0.015253381057522816,0.006219998582235315,0.006894626655155722,0.02637786899106409,-0.19075534833361596,0.07838683376377187,0.0053694184752512975,0.002129855304873196,0.04679637074982419,0.2919136578901413,-0.5340330034483638,0.33420631777190096,0.015253381057522816,0.006219998582235315,0.01307446109464283,0.32082360294948625,-0.8187591407814013,0.45755269056241465,0.0,0.0,0.14036319950560425,2.4597247401721876,-4.134636872990263,1.0090979798286916,0.5264859025193174,0.2193691260497156,0.0061798344394871085,0.29444573395842216,-0.6280037924477854,0.3791658567986428,-0.0053694184752512975,-0.002129855304873196,0.005032984978821247,0.15460711108672198,-0.15460711108672198,0.15460711108672198,0.007580440228256815,0.003192644775145235,0.01583070034575839,0.43953892451168397,-0.9063944743353127,0.5716858402006597,0.007199284981052624,0.003032579015471716,fuzzy-pid,0.7905222057785888,0.2679609363102343,0.011529507524920503,0.8410716050737669,0.21503575311622872,0.8691962961946749,1.5986604936577915,1.4500000000000002,3.0,1.5,0.06107160507376681,0.0813395063422085,2.9348599315647186,2.8006554167314945,-0.13420451483322404,0.02023508414515245,0.036619146887036845,0.016384062741884396,-0.19956193871505748,-0.1131696319809286,0.08639230673412888,0.16044600330452258
0.30000000000000004,0.012714884218547606,0.041013772499002066,-0.21745372597387158,0.09510603583394373,0.0065612505889287576,0.0026406913783243446,0.06924036324766897,0.2929755822269617,-0.5334053702362058,0.33424981204772636,0.014178592609859196,0.0055445438364998215,0.012714884218547606,0.041013772499002066,-0.21745372597387158,0.09510603583394373,0.0065612505889287576,0.0026406913783243446,0.06924036324766897,0.2929755822269617,-0.5334053702362058,0.33424981204772636,0.014178592609859196,0.0055445438364998215,0.021244523860771886,0.4248007984556867,-1.0262857939573913,0.5756715271712058,0.0,0.0,0.18698769336225318,2.516199342152634,-4.149255723573205,1.0633490188927617,0.5547907924657884,0.2311628301940786,0.00852963964222428,0.3837870259566846,-0.8088320679835197,0.4805654913372621,-0.0065612505889287576,-0.0026406913783243446,0.006928039717378239,0.1559777709690133,-0.1559777709690133,0.1559777709690133,0.008419601396583059,0.0035455882247789486,0.02508709777005219,0.545468658196446,-1.1132962922786316,0.6916584336553293,0.00811452229270045,0.003417335922452141,fuzzy-pid,1.0161534160588501,0.27040461114272535,0.003171138367520705,0.8334568279499261,0.21336050214898375,0.8749073790375553,1.6081789650625922,1.4500000000000002,3.0,1.5,0.053456827949926164,0.0718210349374077,2.9330555588720344,2.719720838349961,-0.21333472052207325,0.0372954716908827,0.05778786830212698,0.02049239661124428,-0.18826622349158326,-0.07023687473484111,0.11802934875674215,0.24466828251133063
0.35000000000000003,0.02077317378535737,0.0557082939929856,-0.2441173782641548,0.11183177828150503,0.007572930895264562,0.003074530796735253,0.09586498351739073,0.2940347412569541,-0.5327654606093186,0.3342774778436916,0.012035452820491333,0.004425250019224332,0.02077317378535737,0.0557082939929856,-0.2441173782641548,0.11183177828150503,0.007572930895264562,0.003074530796735253,0.09586498351739073,0.2940347412569541,-0.5327654606093186,0.3342774778436916,0.012035452820491333,0.004425250019224332,0.03181759000320112,0.5304744923174234,-1.2321154488025123,0.6945598626685445,0.0,0.0,0.2362618702195682,2.5163888017618508,-4.069431780846199,1.1029930763225742,0.5754746485161255,0.23978110354838572,0.011044416217843751,0.4747661983244378,-0.9879980705383575,0.5827280843870395,-0.007572930895264562,-0.003074530796735253,0.008919070174130855,0.1556876152513279,-0.1556876152513279,0.1556876152513279,0.009123620820975786,0.0038415800100526625,0.036824269575512034,0.650988745225675,-1.3191763711100382,0.8106002168537366,0.008871346188906951,0.003735518988152532,fuzzy-pid,1.2414926225893985,0.26998786756920423,0.0021908965717497716,0.8350688041592894,0.21371513691504368,0.8736983968805329,1.6061639948008881,1.4500000000000002,3.0,1.5,0.055068804159289414,0.07383600519911176,2.9306710811789727,2.6222376070078157,-0.30843347417115696,0.06088809816945109,0.08346144728846684,0.022573349119015755,-0.1768368712959674,-0.018578023882618866,0.15825884741334853,0.3473998083827052
0.4,0.03122759870152869,0.07046085224637055,-0.27074611200130194,0.12856381400255934,0.008418618287112878,0.003437163329753634,0.12437047099114185,0.29509809070447063,-0.5321031142596406,0.3342852275150851,0.01006076274689959,0.0033691367788968277,0.03122759870152869,0.07046085224637055,-0.27074611200130194,0.12856381400255934,0.008418618287112878,0.003437163329753634,0.12437047099114185,0.29509809070447063,-0.5321031142596406,0.3342852275150851,0.01006076274689959,0.0033691367788968277,0.044888908839061964,0.635487063522665,-1.4318689255407564,0.8122907515269058,0.0,0.0,0.28660215947257117,2.464439194451313,-3.907877199467796,1.1271525834054659,0.5880796087332864,0.24503317030553604,0.013661310137533272,0.5650262112762945,-1.1611228135394545,0.6837269375243464,-0.008418618287112878,-0.003437163329753634,0.010990135735113604,0.15573744454988528,-0.15573744454988528,0.15573744454988528,0.009661715769191686,0.00406879918272157,0.05111535082450969,0.7561655673608314,-1.520498870345491,0.9286712012710274,0.009464123374120503,0.00398547913407931,fuzzy-pid,1.4612366855741534,0.2701724298788756,0.0021535868128767783,0.8347919747228596,0.21365423443902912,0.8739060189578552,1.6065100315964254,1.4500000000000002,3.0,1.5,0.054791974722859585,0.07348996840357448,2.927535689151492,2.5115427466774385,-0.4159929424740536,0.0914496377165279,0.11281619899414273,0.021366561277614826,-0.16526821163313574,0.039999520273685835,0.20526773190682157,0.4643721566709422
0.45,0.044056939804925754,0.08527212157351771,-0.29733846432569466,0.14530278504341654,0.009099580275985453,0.003732036370516223,0.15685358654708978,0.2961777141187835,-0.5314141700713644,0.3343171055929514,0.008101172089336466,0.0023874389776246097,0.044056939804925754,0.08527212157351771,-0.29733846432569466,0.14530278504341654,0.009099580275985453,0.003732036370516223,0.15685358654708978,0.2961777141187835,-0.5314141700713644,0.3343171055929514,0.008101172089336466,0.0023874389776246097,0.060457002821303216,0.7375084009996797,-1.6216860386007257,0.9272290862576441,0.0,0.0,0.335655755117744,2.362207967659365,-3.6732667960509557,1.13262579187086,0.5909351957587095,0.24622299823279561,0.01640006301637746,0.652236279426162,-1.324347574275031,0.7819263012142276,-0.009099580275985453,-0.003732036370516223,0.01309217515283942,0.1557153941666791,-0.1557153941666791,0.1557153941666791,0.010031371993577714,0.004224135112618117,0.0679407211867344,0.858959238214977,-1.7131757921619262,1.0443761606359994,0.00988955983871341,0.004164471117983415,fuzzy-pid,1.670653493319909,0.27024383199845375,0.0021402811374246758,0.8349144768517829,0.21368118490739224,0.8738141423611628,1.6063569039352714,1.4500000000000002,3.0,1.5,0.05491447685178283,0.07364309606472852,2.923434933489239,2.3918435247027565,-0.5315914087864826,0.12888099428303335,0.14478012654576156,0.01589913226272821,-0.15355584441072273,0.10322458114592362,0.2567804255566464,0.5905746313984012
