time,q1,q2,q3,q4,q5,q6,qdot1,qdot2,qdot3,qdot4,qdot5,qdot6,q_obs1,q_obs2,q_obs3,q_obs4,q_obs5,q_obs6,qdot_obs1,qdot_obs2,qdot_obs3,qdot_obs4,qdot_obs5,qdot_obs6,q_ref1,q_ref2,q_ref3,q_ref4,q_ref5,q_ref6,qdot_ref1,qdot_ref2,qdot_ref3,qdot_ref4,qdot_ref5,qdot_ref6,error1,error2,error3,error4,error5,error6,correction1,correction2,correction3,correction4,correction5,correction6,target1,target2,target3,target4,target5,target6,controller,error_norm,correction_norm,x,x_ref,x_error,y,y_ref,y_error,z,z_ref,z_error,cartesian_error_norm
0.5,0.018086889229614756,0.36481266166049614,-0.4692977206415848,0.4006955360626182,0.0,0.0,0.09860149053348892,1.2,-1.2,1.2,0.0,0.0,0.018086889229614756,0.36481266166049614,-0.4692977206415848,0.4006955360626182,0.0,0.0,0.09860149053348892,1.2,-1.2,1.2,0.0,0.0,0.04042353395061692,0.6048600836524936,-1.2242085072681788,0.6899527889150204,0.0,0.0,0.14225588841415399,1.2282033057649282,-1.91994329722703,0.5375235458146018,0.28044706738153147,0.11685294474230476,0.022336644721002167,0.2400474219919974,-0.7549107866265939,0.2892572528524022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03804392121270477,0.5855112941547168,-1.1882071206810096,0.6691539018655941,0.0,0.0,reference,0.8436123188973106,0.0,2.829281826573403,2.6189807494698414,-0.2103010771035616,0.051178487886109264,0.10592616016965088,0.05474767228354162,0.6090207485529713,0.18537078029688905,-0.42364996825608225,0.4761335382587155
0.55,0.023630509224917537,0.42481266166049614,-0.5292977206415848,0.4606955360626182,0.0,0.0,0.11087239990605564,1.2,-1.2,1.2,0.0,0.0,0.023630509224917537,0.42481266166049614,-0.5292977206415848,0.4606955360626182,0.0,0.0,0.11087239990605564,1.2,-1.2,1.2,0.0,0.0,0.04729747496107064,0.6532740940935092,-1.3120939622266568,0.741371555946246,0.0,0.0,0.1312622921410152,1.0307679978948354,-1.5915835490976693,0.4591758170998575,0.2395699915303604,0.09982082980431682,0.023666965736153102,0.2284614324330131,-0.782796241585072,0.28067601988362784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04498408652397917,0.6363333941088112,-1.281122251840245,0.7233171424260831,0.0,0.0,reference,0.8627303955199037,0.0,2.7837844755094245,2.569876860838803,-0.21390761467062136,0.06579449175388766,0.12163940453158308,0.05584491277769542,0.7297479384448852,0.2128689579302704,-0.5168789805146148,0.5621734629054016
0.6000000000000001,0.029562058474656882,0.483568420673917,-0.5892977206415848,0.5206955360626182,0.0,0.0,0.11863098499478687,1.175115180268417,-1.2,1.2,0.0,0.0,0.029562058474656882,0.483568420673917,-0.5892977206415848,0.5206955360626182,0.0,0.0,0.11863098499478687,1.175115180268417,-1.2,1.2,0.0,0.0,0.05341227084749064,0.69296633608093,-1.3830887804033636,0.7832790663480376,0.0,0.0,0.11206320129505153,0.8157642823991108,-1.2466222789365016,0.3690041902560804,0.19252392535099844,0.08021830222958268,0.023850212372833756,0.20939791540701297,-0.7937910597617788,0.26258353028541936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05130522476661277,0.6788081005879003,-1.3575971482625837,0.768288585367549,0.0,0.0,reference,0.8622474566746563,0.0,2.7320793319310512,2.5276926831364004,-0.20438664879465085,0.08078942471067606,0.13513834139635195,0.05434891668567589,0.844148347450338,0.2364920974436159,-0.6076562500067221,0.6434079771984852
0.65,0.035601826889089076,0.5378016650944679,-0.6492977206415849,0.5806955360626183,0.0,0.0,0.12079536828864383,1.0846648884110186,-1.2,1.2,0.0,0.0,0.035601826889089076,0.5378016650944679,-0.6492977206415849,0.5806955360626183,0.0,0.0,0.12079536828864383,1.0846648884110186,-1.2,1.2,0.0,0.0,0.05839511103059201,0.7233192094740872,-1.4367325990846376,0.8151938459531106,0.0,0.0,0.08639192455821866,0.5939821884819247,-0.900376278533483,0.27197362679409004,0.14189928354474263,0.0591247014769761,0.02279328414150293,0.18551754437961931,-0.7874348784430527,0.23449830989049236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056622639464597196,0.7121914322525406,-1.4169487363791242,0.8034675308067203,0.0,0.0,reference,0.8426027760485495,0.0,2.6778915835951103,2.494308687424156,-0.18358289617095425,0.09537813293809207,0.14582122002427006,0.05044308708617799,0.9432353530817488,0.25518713504247265,-0.6880482180392762,0.7139030292331883
0.7000000000000001,0.04144094149339689,0.5862432670828215,-0.7092977206415849,0.6406955360626183,0.0,0.0,0.11678229208615623,0.9688320397670702,-1.2,1.2,0.0,0.0,0.04144094149339689,0.5862432670828215,-0.7092977206415849,0.6406955360626183,0.0,0.0,0.11678229208615623,0.9688320397670702,-1.2,1.2,0.0,0.0,0.061995632474515755,0.7442656354696916,-1.473423808961247,0.8371591620143756,0.0,0.0,0.0574156948996971,0.37962503117398066,-0.5721784778177273,0.17533014464507807,0.09147659720612768,0.03811524883588654,0.020554690981118867,0.15802236838687012,-0.7641260883196621,0.19646362595175726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060652384222036115,0.7362470846654039,-1.4593050408157164,0.8287362542124618,0.0,0.0,reference,0.8049100567173608,0.0,2.6240579545201252,2.4707179314536605,-0.15334002306646477,0.10880572519741132,0.15337026193482878,0.04456453673741746,1.024096566452101,0.2683979583859504,-0.7556986080661505,0.7723856205560549
0.75,0.04677745336246334,0.6279109941890944,-0.769297720641585,0.6929290688820193,0.0,0.0,0.10673023738132904,0.8333545421254579,-1.2,1.0446706563880193,0.0,0.0,0.04677745336246334,0.6279109941890944,-0.769297720641585,0.6929290688820193,0.0,0.0,0.10673023738132904,0.8333545421254579,-1.2,1.0446706563880193,0.0,0.0,0.06415579413956388,0.7564667553732702,-1.4946721107237648,0.8499337487701568,0.0,0.0,0.02961914335886261,0.19144706071082018,-0.287584838790352,0.08887320783424714,0.046368630174389816,0.019320262572662422,0.017378340777100536,0.1285557611841759,-0.7253743900821799,0.1570046798881375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06327994166018194,0.7514118376963037,-1.4858303432467528,0.844634375130733,0.0,0.0,reference,0.7534235633132792,0.0,2.5779256553849796,2.456772513006591,-0.1211531423783887,0.1206768288280375,0.15783279583789095,0.03715596700985345,1.0773243036957547,0.2762073927163092,-0.8011169109794456,0.8110776503207596
0.8,0.0513614778896074,0.6622167840522081,-0.829297720641585,0.7350694317288843,0.0,0.0,0.09168049054288113,0.6861157972622742,-1.2,0.8428072569372984,0.0,0.0,0.0513614778896074,0.6622167840522081,-0.829297720641585,0.7350694317288843,0.0,0.0,0.09168049054288113,0.6861157972622742,-1.2,0.8428072569372984,0.0,0.0,0.06506793048115601,0.7615402160519794,-1.503480618505361,0.8552416227408531,0.0,0.0,0.008464216306005872,0.05419699605587323,-0.08129830524170914,0.025213236023779912,0.01315473183849387,0.00548113826603911,0.013706452591548617,0.09932343199977134,-0.674182897863776,0.12017219101196885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0646209332759125,0.7590081214630604,-1.499068049690709,0.8525898108383232,0.0,0.0,reference,0.6921105014746369,0.0,2.54356448109422,2.4509300232347346,-0.09263445785948532,0.13075622945506707,0.15970239256488497,0.028946163109817902,1.100450958704832,0.27947918698854873,-0.8209717717162832,0.8266883772599407
0.8500000000000001,0.05504465994135882,0.6891032666663337,-0.8892977206415851,0.7677139814815062,0.0,0.0,0.07366364103502838,0.537729652282513,-1.2,0.6528909950524384,0.0,0.0,0.05504465994135882,0.6891032666663337,-0.8892977206415851,0.7677139814815062,0.0,0.0,0.07366364103502838,0.537729652282513,-1.2,0.6528909950524384,0.0,0.0,0.06521351816716534,0.762345782313106,-1.5048777792366717,0.8560841983717511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010168858225806515,0.07324251564677231,-0.6155800585950866,0.08837021689024493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06506537194435214,0.7615113671005946,-1.5034253468501808,0.8552106014883941,0.0,0.0,reference,0.6262714870956871,0.0,2.5217361643690963,2.45,-0.07173616436909613,0.1389484719851269,0.16,0.021051528014873117,1.0949307908106396,0.28,-0.8149307908106396,0.8183528810491262
0.9,0.057828191053301406,0.7092166278980728,-0.9492977206415851,0.7920185981500861,0.0,0.0,0.055670622238851754,0.402267224634783,-1.2,0.4860923333715998,0.0,0.0,0.057828191053301406,0.7092166278980728,-0.9492977206415851,0.7920185981500861,0.0,0.0,0.055670622238851754,0.402267224634783,-1.2,0.4860923333715998,0.0,0.0,0.06521351816716534,0.762345782313106,-1.5048777792366717,0.8560841983717511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007385327113863929,0.053129154415033186,-0.5555800585950865,0.06406560022166496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06517648161146203,0.7621371785099782,-1.5045146711400488,0.8558657991509119,0.0,0.0,reference,0.5618281345266692,0.0,2.510959665693169,2.45,-0.06095966569316902,0.1453663312454624,0.16,0.014633668754537615,1.0640030966129403,0.28,-0.7840030966129403,0.7865056138396723
0.9500000000000001,0.05986938287501269,0.7239167808458243,-1.0092977206415852,0.8097539317614266,0.0,0.0,0.04082383643422568,0.2940030589550299,-1.2,0.35470667222680974,0.0,0.0,0.05986938287501269,0.7239167808458243,-1.0092977206415852,0.8097539317614266,0.0,0.0,0.04082383643422568,0.2940030589550299,-1.2,0.35470667222680974,0.0,0.0,0.06521351816716534,0.762345782313106,-1.5048777792366717,0.8560841983717511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005344135292152642,0.038429001467281676,-0.49558005859508647,0.046330266610324466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06520425902823951,0.7622936313623241,-1.5047870022125158,0.8560295985665413,0.0,0.0,reference,0.4992508748285638,0.0,2.5078434206635305,2.45,-0.05784342066353032,0.15032268356059728,0.16,0.009677316439402728,1.0128767537922005,0.28,-0.7328767537922005,0.7352195916979635
1.0,0.0613512929175757,0.7345770171004076,-1.0692977206415852,0.8226082836517362,0.0,0.0,0.029638200851260087,0.2132047250916653,-1.2,0.2570870378061924,0.0,0.0,0.0613512929175757,0.7345770171004076,-1.0692977206415852,0.8226082836517362,0.0,0.0,0.029638200851260087,0.2132047250916653,-1.2,0.2570870378061924,0.0,0.0,0.06521351816716534,0.762345782313106,-1.5048777792366717,0.8560841983717511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038622252495896375,0.027768765212698443,-0.4355800585950864,0.03347591472001488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06521120338243389,0.7623327445754104,-1.5048550849806326,0.8560705484204486,0.0,0.0,reference,0.4377632298598834,0.0,2.508810842819958,2.45,-0.05881084281995763,0.1541121958962807,0.16,0.005887804103719307,0.9465441339985072,0.28,-0.6665441339985072,0.669159520621337
